strategy,side,open_ts,close_ts,entry,exit,qty,pnl,fee,pnl_pct,holding_hrs,reason
grid,long,2026-01-22 15:00,2026-01-22 16:00,4800.89,4880.8,1.450397,89.29,26.62,1.282,1,grid TP hit (4872.90)
grid,long,2026-01-22 17:00,2026-01-22 18:00,4834.183,4918.7,1.44172,95.23,26.62,1.366,1,grid TP hit (4906.70)
grid,long,2026-01-22 19:00,2026-01-22 20:00,4841.472,4920.5,1.440982,87.26,26.62,1.251,1,grid TP hit (4914.09)
grid,long,2026-01-22 21:00,2026-01-23 12:00,4864.324,4940.0,1.435475,82.01,26.62,1.174,14,grid TP hit (4937.29)
grid,long,2026-01-23 13:00,2026-01-23 14:00,4865.703,4944.1,1.436222,85.97,26.62,1.23,1,grid TP hit (4938.69)
grid,long,2026-01-23 15:00,2026-01-23 16:00,4887.4715,4981.4,1.431054,107.78,26.64,1.541,1,grid TP hit (4960.78)
grid,long,2026-01-23 17:00,2026-01-23 18:00,4892.3965,4967.8,1.431288,81.3,26.63,1.161,1,grid TP hit (4965.78)
grid,long,2026-01-23 19:00,2026-01-27 09:00,4910.422,5095.3,1.427162,237.15,26.7,3.384,36,grid TP hit (4984.08)
grid,long,2026-01-27 10:00,2026-01-27 12:00,5006.2625,5081.6,1.40406,79.14,26.64,1.126,2,grid TP hit (5081.36)
grid,long,2026-01-27 13:00,2026-01-27 15:00,4997.693,5087.6,1.407533,99.9,26.65,1.42,2,grid TP hit (5072.66)
grid,long,2026-01-27 16:00,2026-01-27 18:00,5008.8235,5085.9,1.405883,81.71,26.65,1.16,2,grid TP hit (5083.96)
grid,long,2026-01-27 19:00,2026-01-27 20:00,5020.8405,5174.7,1.40363,189.27,26.69,2.686,1,grid TP hit (5096.15)
grid,long,2026-01-27 21:00,2026-01-28 01:00,5101.906,5199.5,1.384529,108.46,26.67,1.535,3,grid TP hit (5178.43)
ema,short,2026-01-30 06:00,2026-02-02 18:00,5183.9,4679.5,6.821114,3403.37,37.2,9.625,10,TP hit (4938.43)
grid,long,2026-02-03 16:00,2026-02-04 00:00,4903.527,5038.1,1.510916,176.49,26.84,2.382,7,grid TP hit (4977.08)
grid,long,2026-02-04 01:00,2026-02-04 03:00,4991.192,5090.3,1.487393,120.59,26.83,1.624,2,grid TP hit (5066.06)
grid,long,2026-02-04 04:00,2026-02-04 07:00,5023.697,5106.8,1.479652,96.14,26.82,1.293,3,grid TP hit (5099.05)
grid,long,2026-02-04 08:00,2026-02-05 02:00,5029.9025,4831.0,1.47922,-320.86,26.64,-4.313,17,grid SL hit (4879.01)
grid,long,2026-02-06 17:00,2026-02-06 18:00,4911.7025,4986.3,1.281038,69.24,26.32,1.1,1,grid TP hit (4985.38)
grid,long,2026-02-06 19:00,2026-02-06 21:00,4905.9895,4988.6,1.283418,79.7,26.33,1.266,2,grid TP hit (4979.58)
grid,long,2026-02-08 23:00,2026-02-09 14:00,4981.539,5059.6,1.265039,72.42,26.33,1.149,15,grid TP hit (5056.26)
grid,long,2026-02-09 15:00,2026-02-09 16:00,5005.967,5096.9,1.2598,88.22,26.34,1.399,1,grid TP hit (5081.06)
grid,long,2026-02-09 17:00,2026-02-09 18:00,4993.753,5087.0,1.264134,91.54,26.34,1.45,1,grid TP hit (5068.66)
grid,long,2026-02-09 19:00,2026-02-09 20:00,5021.924,5102.9,1.258355,75.56,26.34,1.196,1,grid TP hit (5097.25)
grid,long,2026-02-09 21:00,2026-02-11 06:00,5007.937,5088.3,1.262866,75.15,26.34,1.188,31,grid TP hit (5083.06)
grid,long,2026-02-11 07:00,2026-02-11 09:00,5002.5195,5086.6,1.265222,80.04,26.34,1.265,2,grid TP hit (5077.56)
grid,long,2026-02-11 10:00,2026-02-11 11:00,5041.821,5136.8,1.256438,92.99,26.35,1.468,1,grid TP hit (5117.45)
dca,long,2026-02-05 02:00,2026-02-11 11:00,4831.0,5136.8,2.299414,674.53,28.63,6.072,101,DCA target hit (5120.86)
grid,long,2026-02-11 12:00,2026-02-11 17:00,5030.592,5116.5,1.494808,101.56,26.86,1.351,5,grid TP hit (5106.05)
grid,long,2026-02-11 18:00,2026-02-11 19:00,5030.789,5106.5,1.49625,86.43,26.85,1.148,1,grid TP hit (5106.25)
grid,long,2026-02-11 20:00,2026-02-20 20:00,5034.729,5119.4,1.496279,99.83,26.86,1.325,138,grid TP hit (5110.25)
grid,long,2026-02-20 21:00,2026-02-22 23:00,5004.6865,5187.2,1.506735,248.07,26.93,3.29,1,grid TP hit (5079.76)
grid,long,2026-02-23 00:00,2026-02-23 01:00,5088.4115,5179.4,1.486306,108.36,26.88,1.433,1,grid TP hit (5164.74)
grid,long,2026-02-23 02:00,2026-02-23 14:00,5117.075,5213.5,1.479588,115.78,26.89,1.529,12,grid TP hit (5193.83)
grid,long,2026-02-23 15:00,2026-02-23 16:00,5138.351,5230.4,1.475208,108.9,26.89,1.437,1,grid TP hit (5215.43)
grid,long,2026-02-23 17:00,2026-02-23 18:00,5148.989,5229.5,1.473769,91.77,26.88,1.209,1,grid TP hit (5226.22)
grid,long,2026-02-23 19:00,2026-02-27 13:00,5156.869,5240.8,1.472791,96.72,26.89,1.274,86,grid TP hit (5234.22)
grid,long,2026-02-27 14:00,2026-02-27 15:00,5162.2865,5257.8,1.472614,113.76,26.9,1.496,1,grid TP hit (5239.72)
grid,long,2026-02-27 16:00,2026-02-27 17:00,5168.1965,5252.4,1.472626,97.11,26.89,1.276,1,grid TP hit (5245.72)
grid,long,2026-03-02 23:00,2026-03-03 00:00,5278.7135,5364.5,1.44314,96.9,26.9,1.272,1,grid TP hit (5357.89)
grid,long,2026-03-03 01:00,2026-03-03 02:00,5272.6065,5380.0,1.446155,128.39,26.91,1.684,1,grid TP hit (5351.70)
grid,long,2026-03-03 03:00,2026-03-06 14:00,5300.482,5139.3,1.44048,-258.93,26.75,-3.391,80,grid SL hit (5141.47)
grid,long,2026-03-06 15:00,2026-03-06 17:00,5073.932,5150.2,0.821592,37.26,25.4,0.894,2,grid TP hit (5150.04)
grid,long,2026-03-06 18:00,2026-03-10 01:00,5092.7455,5193.2,0.818799,56.84,25.41,1.363,30,grid TP hit (5169.14)
grid,long,2026-03-10 02:00,2026-03-10 05:00,5096.6855,5186.7,0.818791,48.29,25.41,1.157,3,grid TP hit (5173.14)
grid,long,2026-03-10 06:00,2026-03-10 07:00,5105.846,5190.5,0.817779,43.82,25.41,1.049,1,grid TP hit (5182.43)
grid,long,2026-03-10 08:00,2026-03-10 09:00,5114.6125,5191.8,0.816746,37.64,25.41,0.901,1,grid TP hit (5191.33)
grid,long,2026-03-10 10:00,2026-03-10 12:00,5108.801,5196.5,0.817923,46.32,25.41,1.109,2,grid TP hit (5185.43)
grid,long,2026-03-10 13:00,2026-03-10 14:00,5135.987,5215.8,0.81401,39.56,25.41,0.946,1,grid TP hit (5213.03)
grid,long,2026-03-10 15:00,2026-03-10 16:00,5159.43,5236.9,0.810594,37.39,25.41,0.894,1,grid TP hit (5236.82)
ema,short,2026-03-03 13:00,2026-03-12 09:00,5166.5,5194.2,6.647735,-222.45,38.31,-0.648,158,golden cross — trend reversal
ema,short,2026-03-12 14:00,2026-03-13 14:00,5148.8,5045.8,6.967558,679.08,38.58,1.893,23,TP hit (5081.48)
grid,long,2026-03-10 17:00,2026-03-17 15:00,5158.5435,5002.6,0.810974,-151.79,25.33,-3.628,113,grid SL hit (5003.79)
grid,long,2026-03-17 16:00,2026-03-17 17:00,4931.304,5007.0,1.549784,90.41,26.91,1.183,1,grid TP hit (5005.27)
grid,long,2026-03-17 18:00,2026-03-17 20:00,4932.3875,5011.3,1.550748,95.46,26.91,1.248,2,grid TP hit (5006.37)
grid,long,2026-03-17 22:00,2026-03-17 23:00,4928.546,5006.6,1.553364,94.33,26.91,1.232,1,grid TP hit (5002.47)
grid,long,2026-03-18 00:00,2026-03-18 06:00,4933.274,5013.8,1.553258,98.16,26.92,1.281,6,grid TP hit (5007.27)
grid,long,2026-03-18 07:00,2026-03-23 22:00,4924.1135,4429.9,1.557611,-796.33,26.54,-10.383,83,grid SL hit (4776.39)
grid,long,2026-03-23 23:00,2026-03-24 20:00,4376.158,4474.9,1.733852,144.3,26.91,1.902,21,grid TP hit (4441.80)
grid,long,2026-03-24 22:00,2026-03-24 23:00,4420.3845,4549.2,1.719179,194.53,26.93,2.56,1,grid TP hit (4486.69)
grid,long,2026-03-25 00:00,2026-03-25 01:00,4496.4265,4593.2,1.693851,137.01,26.91,1.799,1,grid TP hit (4563.87)
ema,short,2026-03-26 08:00,2026-03-27 17:00,4424.8,4515.5,7.754051,-741.81,38.52,-2.162,32,SL hit (4481.39)
grid,long,2026-03-25 02:00,2026-03-31 01:00,4513.1715,4635.5,1.690025,179.8,26.94,2.357,91,grid TP hit (4580.87)
grid,long,2026-03-31 02:00,2026-04-06 01:00,4528.833,4651.8,1.670427,178.5,26.91,2.359,68,grid TP hit (4596.77)
grid,long,2026-04-06 02:00,2026-04-06 04:00,4603.496,4685.1,0.906675,48.58,25.41,1.164,2,grid TP hit (4672.55)
grid,long,2026-04-06 05:00,2026-04-06 06:00,4608.3225,4691.7,0.906237,50.15,25.41,1.201,1,grid TP hit (4677.45)
grid,long,2026-04-06 07:00,2026-04-06 08:00,4639.8425,4722.8,0.900624,49.3,25.41,1.18,1,grid TP hit (4709.44)
grid,long,2026-04-06 09:00,2026-04-07 19:00,4649.1015,4727.3,0.899354,44.92,25.41,1.074,33,grid TP hit (4718.84)
grid,long,2026-04-07 20:00,2026-04-07 22:00,4662.3005,4845.1,0.897236,138.56,25.45,3.312,1,grid TP hit (4732.24)
ema,short,2026-04-05 23:00,2026-04-08 03:00,4636.8,4828.2,7.339079,-1443.39,38.7,-4.242,50,SL hit (4695.13)
grid,long,2026-04-07 23:00,2026-04-13 10:40,4787.7895,4738.2,0.876092,-68.81,25.37,-1.641,81,backtest end — forced close
