strategy,entry_date,exit_date,entry_price,exit_price,shares,gross_pnl,costs,net_pnl,pnl_pct,reason,regime,duration,rsi_entry_d,rsi_exit_d,rsi_weekly,rsi_monthly,instrument
GFS Basic,2023-10-10,2023-10-23,119.7,114.89,308,-1481.81,95.73,-1577.54,-4.28,RSI Stop <30,bull,13,35.6,28.7,57.2,66.0,Tata Steel
GFS Basic,2024-02-28,2024-03-01,138.49,143.57,255,1295.3,95.15,1200.14,3.4,RSI Target 60,bull,2,44.3,72.1,75.9,66.8,Tata Steel
GFS Basic,2024-04-23,2024-04-25,157.85,160.56,231,627.05,97.01,530.04,1.45,RSI Target 60,bull,2,43.1,61.0,71.0,69.4,Tata Steel
GFS Basic,2024-06-04,2024-06-20,167.72,174.52,221,1503.35,99.26,1404.09,3.79,RSI Target 60,bull,16,44.1,66.5,65.5,83.6,Tata Steel
GFS Basic,2024-07-01,2024-07-10,173.15,164.07,221,-2006.85,98.29,-2105.14,-5.5,RSI Stop <30,bull,9,42.8,24.7,68.3,84.7,Tata Steel
GFS Basic,2025-11-17,2025-11-19,177.79,173.12,204,-951.75,94.95,-1046.7,-2.89,RSI Stop <30,bull,2,44.0,22.7,64.0,62.2,Tata Steel
GFS Basic,2025-11-26,2025-11-27,167.35,168.05,211,146.08,93.96,52.12,0.15,RSI Stop <30,bull,1,35.5,21.9,60.2,62.2,Tata Steel
GFS Basic,2026-03-04,2026-03-13,214.45,183.42,165,-5119.77,88.66,-5208.43,-14.72,RSI Stop <30,bull,9,39.1,27.5,59.1,75.4,Tata Steel
GFS Advanced,2006-05-17,2006-05-18,29.59,27.22,3210,-7620.42,218.51,-7838.93,-8.25,Price < 50 EMA,bull,1,41.6,34.9,89.0,69.9,Tata Steel
GFS Advanced,2014-08-14,2014-08-25,38.75,36.56,2259,-4927.25,204.73,-5131.98,-5.86,Price < 50 EMA,bull,11,37.7,32.7,66.5,74.2,Tata Steel
GFS Advanced,2016-09-14,2016-09-16,29.04,26.97,2847,-5871.44,192.95,-6064.39,-7.34,Price < 50 EMA,bull,2,44.1,43.1,56.5,61.3,Tata Steel
GFS Advanced,2021-03-25,2021-03-30,63.13,68.84,1218,6944.91,193.41,6751.5,8.78,RSI Target 60,bull,5,42.4,61.3,65.7,65.0,Tata Steel
GFS Basic,2014-07-01,2014-08-13,155.04,141.63,612,-8209.02,217.68,-8426.7,-8.88,RSI Stop <30,bull,43,36.9,26.5,62.6,62.2,Coal India
GFS Basic,2014-08-18,2014-09-04,143.44,152.06,606,5224.96,213.91,5011.05,5.76,RSI Target 60,bull,17,40.4,70.6,35.0,63.9,Coal India
GFS Basic,2015-01-14,2015-01-22,145.53,159.02,630,8501.3,227.87,8273.43,9.02,RSI Target 60,bull,8,38.6,60.2,67.1,70.1,Coal India
GFS Basic,2015-02-13,2015-02-20,150.47,153.55,662,2038.3,238.79,1799.51,1.81,RSI Target 60,bull,7,40.6,67.5,60.5,68.2,Coal India
GFS Basic,2015-08-07,2015-08-12,186.42,157.24,543,-15848.47,223.86,-16072.33,-15.88,RSI Stop <30,bull,5,43.7,25.2,69.6,66.4,Coal India
GFS Basic,2021-10-20,2021-10-26,127.83,118.31,673,-6408.61,199.87,-6608.48,-7.68,RSI Stop <30,bull,6,44.9,26.3,70.1,71.2,Coal India
GFS Basic,2021-12-02,2021-12-09,105.71,109.33,754,2730.03,195.28,2534.75,3.18,RSI Target 60,bull,7,40.2,62.7,61.4,63.8,Coal India
GFS Basic,2022-04-29,2022-05-11,142.26,125.4,577,-9730.8,187.66,-9918.46,-12.08,RSI Stop <30,bull,12,44.5,28.8,65.6,67.1,Coal India
GFS Basic,2022-09-20,2022-09-26,174.31,161.3,417,-5425.61,171.24,-5596.86,-7.7,RSI Stop <30,bull,6,42.3,29.1,71.3,78.4,Coal India
GFS Basic,2022-10-04,2022-10-14,163.34,176.91,412,5591.6,170.67,5420.93,8.06,RSI Target 60,bull,10,40.3,61.8,71.2,70.9,Coal India
GFS Basic,2022-11-28,2022-11-29,186.37,181.05,389,-2071.8,174.29,-2246.09,-3.1,RSI Stop <30,bull,1,42.6,26.1,64.8,74.8,Coal India
GFS Basic,2023-06-01,2023-06-06,202.58,185.97,347,-5764.15,165.57,-5929.72,-8.44,RSI Stop <30,bull,5,43.3,28.6,59.7,74.5,Coal India
GFS Basic,2024-02-28,2024-04-04,391.71,394.44,165,450.15,159.43,290.72,0.45,RSI Target 60,bull,36,42.8,71.1,66.4,92.9,Coal India
GFS Basic,2024-06-24,2024-06-25,432.26,412.37,150,-2984.54,156.33,-3140.87,-4.84,RSI Target 60,bull,1,37.3,65.8,65.2,95.7,Coal India
GFS Basic,2024-06-27,2024-07-09,415.07,433.94,149,2812.26,155.68,2656.58,4.3,RSI Target 60,bull,12,44.9,66.5,63.1,90.1,Coal India
GFS Basic,2024-08-06,2024-08-08,453.02,459.99,142,990.14,159.31,830.83,1.29,RSI Target 60,bull,2,44.9,62.5,66.6,91.2,Coal India
GFS Basic,2026-02-17,2026-03-04,418.53,434.93,156,2558.91,163.07,2395.84,3.67,RSI Target 60,bull,15,38.5,61.5,67.1,68.7,Coal India
GFS Advanced,2014-07-10,2014-07-11,154.2,145.5,616,-5358.54,220.86,-5579.4,-5.87,Price < 50 EMA,bull,1,40.3,36.0,67.5,66.3,Coal India
GFS Advanced,2022-10-04,2022-10-14,163.34,176.91,549,7450.94,222.32,7228.62,8.06,RSI Target 60,bull,10,40.3,61.8,71.2,70.9,Coal India
GFS Advanced,2024-03-14,2024-03-15,395.76,364.91,244,-7526.21,222.12,-7748.33,-8.02,Price < 50 EMA,bull,1,40.7,36.3,65.2,93.7,Coal India
GFS Basic,2006-05-22,2006-06-06,3148.66,2546.64,30,-18060.53,206.53,-18267.06,-19.34,RSI Stop <30,bull,15,37.2,25.5,55.0,93.3,Bajaj Finserv
GFS Basic,2006-10-19,2006-10-26,3080.1,2692.28,25,-9695.71,176.4,-9872.11,-12.82,RSI Stop <30,bull,7,40.4,26.5,54.1,80.1,Bajaj Finserv
GFS Basic,2007-02-27,2007-02-28,2843.1,2561.95,24,-6747.44,159.97,-6907.41,-10.12,RSI Stop <30,sideways,1,44.8,20.4,62.2,61.8,Bajaj Finserv
GFS Basic,2010-01-22,2010-01-27,34.31,31.45,1798,-5130.32,147.09,-5277.41,-8.56,RSI Stop <30,bull,5,37.9,27.9,60.5,71.3,Bajaj Finserv
GFS Basic,2010-02-10,2010-03-10,34.74,33.28,1631,-2387.07,138.78,-2525.85,-4.46,RSI Target 60,bull,28,44.1,66.3,57.5,69.1,Bajaj Finserv
GFS Basic,2010-06-02,2010-06-11,45.11,44.8,1203,-373.61,135.54,-509.16,-0.94,RSI Target 60,bull,9,37.4,63.4,63.9,73.4,Bajaj Finserv
GFS Basic,2010-07-02,2010-07-08,43.05,40.99,1249,-2574.6,132.16,-2706.76,-5.03,RSI Target 60,bull,6,35.2,69.1,60.3,70.5,Bajaj Finserv
GFS Basic,2010-10-07,2010-10-12,50.81,48.37,1008,-2460.5,126.59,-2587.09,-5.05,RSI Stop <30,bull,5,40.0,28.5,70.9,73.7,Bajaj Finserv
GFS Basic,2010-10-13,2010-10-15,49.39,48.32,987,-1061.14,122.57,-1183.71,-2.43,RSI Stop <30,bull,2,36.0,24.6,73.1,73.7,Bajaj Finserv
GFS Basic,2010-11-03,2010-12-02,46.39,46.87,1027,494.02,121.72,372.3,0.78,RSI Target 60,bull,29,36.4,63.7,43.2,73.2,Bajaj Finserv
GFS Basic,2011-03-24,2011-04-08,52.54,51.37,913,-1063.97,120.83,-1184.8,-2.47,RSI Target 60,bull,15,44.6,68.8,63.3,70.5,Bajaj Finserv
GFS Basic,2011-04-13,2011-04-19,52.5,51.62,892,-784.83,118.59,-903.42,-1.93,RSI Target 60,bull,6,43.1,64.3,64.0,70.5,Bajaj Finserv
GFS Basic,2011-05-03,2011-05-10,51.68,47.2,890,-3986.17,113.42,-4099.59,-8.91,RSI Stop <30,bull,7,39.0,28.9,62.0,69.0,Bajaj Finserv
GFS Basic,2011-05-18,2011-05-31,49.88,50.17,844,239.69,109.14,130.55,0.31,RSI Target 60,bull,13,38.6,61.4,59.5,69.2,Bajaj Finserv
GFS Basic,2012-03-21,2012-04-03,60.1,64.48,703,3081.03,112.41,2968.62,7.03,RSI Target 60,bull,13,35.8,66.4,86.4,68.5,Bajaj Finserv
GFS Basic,2012-05-21,2012-05-23,68.36,64.16,659,-2765.04,112.58,-2877.61,-6.39,RSI Stop <30,bull,2,40.4,26.9,71.0,73.2,Bajaj Finserv
GFS Basic,2012-05-24,2012-06-01,67.0,63.43,631,-2251.9,106.95,-2358.85,-5.58,RSI Stop <30,bull,8,44.1,28.5,59.9,60.5,Bajaj Finserv
GFS Basic,2012-08-30,2012-09-05,79.21,78.29,506,-465.55,103.92,-569.47,-1.42,RSI Stop <30,bull,6,44.6,28.0,64.4,68.7,Bajaj Finserv
GFS Basic,2012-09-17,2012-09-24,76.72,81.84,515,2638.36,105.87,2532.49,6.41,RSI Target 60,bull,7,44.1,63.9,67.3,68.7,Bajaj Finserv
GFS Basic,2012-10-23,2012-11-19,88.52,82.99,474,-2619.17,105.86,-2725.03,-6.49,RSI Stop <30,bull,27,40.5,17.0,45.7,69.5,Bajaj Finserv
GFS Basic,2012-12-28,2013-01-16,92.1,83.15,427,-3822.87,98.77,-3921.64,-9.97,RSI Stop <30,bull,19,39.2,24.8,46.4,71.7,Bajaj Finserv
GFS Basic,2014-07-22,2014-08-04,96.97,94.46,367,-919.86,93.47,-1013.33,-2.85,RSI Target 60,bull,13,44.2,60.6,67.3,75.7,Bajaj Finserv
GFS Basic,2014-08-11,2014-08-26,92.95,101.22,373,3085.99,95.58,2990.42,8.63,RSI Target 60,bull,15,36.3,69.5,67.7,75.7,Bajaj Finserv
GFS Basic,2014-09-22,2014-10-09,108.66,110.55,345,653.28,99.32,553.96,1.48,RSI Target 60,bull,17,39.2,70.2,74.2,90.6,Bajaj Finserv
GFS Basic,2014-10-16,2014-11-11,109.92,105.36,346,-1574.77,98.22,-1672.99,-4.4,RSI Target 60,bull,26,41.6,62.2,58.7,83.0,Bajaj Finserv
GFS Basic,2014-11-18,2014-11-26,106.42,111.0,342,1565.87,97.84,1468.03,4.03,RSI Target 60,bull,8,40.7,70.9,62.6,83.0,Bajaj Finserv
GFS Basic,2014-12-29,2015-01-06,131.48,122.18,287,-2671.26,96.42,-2767.68,-7.33,RSI Stop <30,bull,8,42.4,29.2,68.6,86.5,Bajaj Finserv
GFS Basic,2015-01-12,2015-01-27,129.24,136.66,272,2018.89,95.55,1923.34,5.47,RSI Target 60,bull,15,39.9,69.3,82.6,86.5,Bajaj Finserv
GFS Basic,2015-02-23,2015-03-26,147.8,137.04,250,-2688.66,94.66,-2783.31,-7.53,RSI Stop <30,bull,31,37.7,29.2,56.8,84.8,Bajaj Finserv
GFS Basic,2015-06-30,2015-07-02,154.16,159.21,223,1126.71,92.9,1033.81,3.01,RSI Target 60,bull,2,44.1,77.6,63.1,89.4,Bajaj Finserv
GFS Basic,2015-07-27,2015-07-29,178.21,180.39,198,430.49,94.2,336.29,0.95,RSI Target 60,bull,2,41.2,66.8,78.0,89.4,Bajaj Finserv
GFS Basic,2015-09-03,2015-09-14,181.18,187.14,197,1174.25,95.87,1078.38,3.02,RSI Target 60,bull,11,37.6,67.3,66.9,88.6,Bajaj Finserv
GFS Basic,2015-09-24,2015-10-07,178.79,176.37,205,-496.43,96.27,-592.7,-1.62,RSI Stop <30,bull,13,37.2,29.1,64.3,82.6,Bajaj Finserv
GFS Basic,2015-12-09,2015-12-30,193.69,193.58,186,-20.28,95.37,-115.65,-0.32,RSI Target 60,bull,21,42.5,63.9,57.2,80.4,Bajaj Finserv
GFS Basic,2016-01-07,2016-01-08,194.64,198.96,185,799.39,96.18,703.2,1.95,RSI Target 60,bull,1,43.0,66.1,69.6,85.1,Bajaj Finserv
GFS Basic,2016-05-27,2016-06-14,181.39,186.58,202,1047.43,97.85,949.58,2.59,RSI Target 60,sideways,18,41.7,61.3,67.0,62.8,Bajaj Finserv
GFS Basic,2016-08-22,2016-08-26,274.78,279.58,136,653.24,99.06,554.19,1.48,RSI Target 60,bull,4,39.5,63.1,84.8,75.2,Bajaj Finserv
GFS Basic,2016-10-13,2016-10-21,315.63,326.12,120,1259.1,100.81,1158.29,3.06,RSI Target 60,bull,8,44.9,64.4,72.7,75.4,Bajaj Finserv
GFS Basic,2016-11-08,2016-11-21,327.6,283.34,119,-5267.66,96.51,-5364.17,-13.76,RSI Stop <30,bull,13,36.2,24.3,54.4,79.3,Bajaj Finserv
GFS Basic,2017-05-05,2017-05-11,460.44,447.63,74,-947.67,90.07,-1037.74,-3.05,RSI Target 60,bull,6,38.4,60.5,76.2,86.6,Bajaj Finserv
GFS Basic,2017-05-18,2017-05-19,459.46,415.18,72,-3188.04,85.55,-3273.59,-9.9,RSI Stop <30,bull,1,38.6,29.7,62.3,86.6,Bajaj Finserv
GFS Basic,2017-09-22,2017-09-27,560.36,505.15,53,-2926.14,78.3,-3004.44,-10.12,RSI Stop <30,bull,5,43.1,24.6,68.6,81.4,Bajaj Finserv
GFS Basic,2017-10-09,2017-10-16,533.84,533.33,50,-25.19,74.63,-99.81,-0.37,RSI Target 60,bull,7,36.0,65.8,71.3,74.2,Bajaj Finserv
GFS Basic,2017-10-24,2017-10-25,531.14,497.74,51,-1703.48,73.77,-1777.25,-6.56,RSI Stop <30,bull,1,41.1,27.4,66.5,74.2,Bajaj Finserv
GFS Basic,2018-04-26,2018-05-17,548.15,554.74,46,303.32,71.68,231.64,0.92,RSI Target 60,bull,21,41.5,61.5,67.5,68.2,Bajaj Finserv
GFS Basic,2018-06-20,2018-06-22,597.42,615.23,42,747.83,71.87,675.96,2.69,RSI Target 60,bull,2,44.5,77.0,76.3,70.8,Bajaj Finserv
GFS Basic,2018-06-28,2018-07-09,610.11,610.25,43,5.8,73.64,-67.84,-0.26,RSI Target 60,bull,11,39.5,60.3,66.8,64.1,Bajaj Finserv
GFS Basic,2018-08-30,2018-09-03,702.35,662.88,37,-1460.43,71.57,-1532.0,-5.9,RSI Stop <30,bull,4,40.9,26.4,63.2,74.6,Bajaj Finserv
GFS Basic,2018-09-14,2018-09-19,645.7,628.91,38,-637.7,69.2,-706.9,-2.88,RSI Stop <30,bull,5,36.5,29.2,63.8,74.6,Bajaj Finserv
GFS Basic,2019-01-17,2019-02-25,651.78,631.06,36,-746.04,66.71,-812.75,-3.46,RSI Target 60,bull,39,38.8,65.3,62.1,57.2,Bajaj Finserv
GFS Basic,2019-05-08,2019-05-17,767.85,796.39,30,856.38,67.41,788.96,3.42,RSI Target 60,bull,9,41.5,60.0,82.2,68.1,Bajaj Finserv
GFS Basic,2019-07-09,2019-07-10,847.75,763.04,28,-2371.93,65.63,-2437.56,-10.27,RSI Stop <30,bull,1,39.0,29.5,81.7,70.6,Bajaj Finserv
GFS Basic,2019-12-06,2019-12-20,900.94,924.94,24,575.92,63.98,511.94,2.37,RSI Target 60,bull,14,39.0,66.7,74.9,67.9,Bajaj Finserv
GFS Basic,2020-01-06,2020-01-17,948.27,968.29,23,460.52,64.28,396.24,1.82,RSI Target 60,bull,11,37.9,60.1,76.8,73.9,Bajaj Finserv
GFS Basic,2020-02-03,2020-02-24,968.56,943.56,23,-574.96,64.25,-639.21,-2.87,RSI Target 60,bull,21,36.1,63.1,66.8,72.0,Bajaj Finserv
GFS Basic,2020-02-26,2020-03-02,952.8,888.51,23,-1478.72,62.5,-1541.22,-7.03,RSI Stop <30,bull,5,41.0,28.0,50.2,66.7,Bajaj Finserv
GFS Basic,2021-07-02,2021-07-07,1217.67,1234.02,16,261.59,58.9,202.69,1.04,RSI Target 60,bull,5,44.8,63.4,71.7,84.9,Bajaj Finserv
GFS Basic,2021-11-02,2021-12-22,1795.3,1590.6,11,-2251.65,56.89,-2308.54,-11.69,RSI Stop <30,bull,50,39.2,26.3,47.4,92.2,Bajaj Finserv
GFS Basic,2022-09-28,2022-10-20,1713.79,1722.0,10,82.16,53.51,28.65,0.17,RSI Target 60,bull,22,39.5,64.5,85.9,56.6,Bajaj Finserv
GFS Basic,2024-10-11,2024-10-17,1887.87,1814.01,9,-664.79,52.41,-717.2,-4.22,RSI Stop <30,bull,6,44.0,23.8,68.1,68.6,Bajaj Finserv
GFS Basic,2025-05-09,2025-05-21,2050.03,2035.29,8,-117.89,51.66,-169.55,-1.03,RSI Target 60,bull,12,43.0,61.7,66.2,61.9,Bajaj Finserv
GFS Basic,2025-05-30,2025-06-25,2032.93,2009.81,8,-184.89,51.29,-236.18,-1.45,RSI Target 60,bull,26,43.9,62.9,63.4,62.3,Bajaj Finserv
GFS Basic,2025-07-03,2025-07-09,2058.53,2025.39,8,-265.14,51.66,-316.79,-1.92,RSI Target 60,bull,6,44.4,63.1,49.0,64.4,Bajaj Finserv
GFS Basic,2025-11-14,2025-12-01,2073.44,2080.76,8,58.58,52.26,6.32,0.04,RSI Target 60,bull,17,37.6,64.2,60.1,54.6,Bajaj Finserv
GFS Advanced,2006-05-23,2006-05-24,3026.24,2789.67,31,-7333.55,216.2,-7549.75,-8.05,Price < 50 EMA,bull,1,42.7,39.8,74.2,97.7,Bajaj Finserv
GFS Advanced,2011-05-18,2011-05-20,49.88,47.98,1760,-3349.28,206.95,-3556.23,-4.05,Price < 50 EMA,bull,2,38.6,38.9,63.1,69.0,Bajaj Finserv
GFS Advanced,2014-07-24,2014-08-04,94.39,94.46,894,66.66,202.92,-136.25,-0.16,RSI Target 60,bull,11,44.5,60.6,67.3,75.7,Bajaj Finserv
GFS Advanced,2015-01-13,2015-01-27,127.92,136.66,659,5759.81,208.63,5551.18,6.58,RSI Target 60,bull,14,43.7,69.3,82.6,86.5,Bajaj Finserv
GFS Advanced,2016-10-14,2016-10-21,311.95,326.12,287,4065.39,218.5,3846.89,4.3,RSI Target 60,bull,7,42.7,64.4,72.7,75.4,Bajaj Finserv
GFS Advanced,2018-09-14,2018-09-17,645.7,652.62,144,996.78,222.98,773.8,0.83,Price < 50 EMA,bull,3,36.5,32.8,63.8,74.6,Bajaj Finserv
GFS Advanced,2019-01-29,2019-01-31,633.61,606.98,148,-3941.06,219.63,-4160.69,-4.44,Price < 50 EMA,bull,2,43.6,40.3,75.8,57.2,Bajaj Finserv
GFS Advanced,2020-01-08,2020-01-17,924.36,968.29,97,4260.96,218.99,4041.96,4.51,RSI Target 60,bull,9,39.6,60.1,76.8,73.9,Bajaj Finserv
GFS Advanced,2025-11-14,2025-11-18,2073.44,2049.17,45,-1091.76,221.54,-1313.3,-1.41,Price < 50 EMA,bull,4,37.6,38.2,61.7,60.1,Bajaj Finserv
GFS Basic,2006-04-28,2006-05-02,130.47,147.18,728,12168.65,239.0,11929.65,12.56,RSI Target 60,bull,4,44.9,76.8,89.0,83.3,Dr. Reddy's
GFS Basic,2006-09-12,2006-09-15,132.45,131.05,802,-1120.86,250.22,-1371.08,-1.29,RSI Target 60,bull,3,44.4,61.8,75.1,79.1,Dr. Reddy's
GFS Basic,2006-09-28,2006-10-05,131.87,125.14,796,-5357.28,243.04,-5600.33,-5.34,RSI Stop <30,bull,7,43.1,29.3,69.1,77.8,Dr. Reddy's
GFS Basic,2006-10-13,2006-10-30,125.54,132.06,794,5174.44,242.2,4932.24,4.95,RSI Target 60,bull,17,38.2,66.5,71.6,77.8,Dr. Reddy's
GFS Basic,2007-01-10,2007-01-24,143.09,134.06,729,-6586.26,240.32,-6826.58,-6.54,RSI Stop <30,bull,14,38.5,29.8,71.4,85.2,Dr. Reddy's
GFS Basic,2009-10-20,2009-10-26,174.13,174.78,562,365.33,233.17,132.16,0.14,RSI Target 60,bull,6,38.2,60.8,71.1,72.9,Dr. Reddy's
GFS Basic,2009-12-09,2009-12-17,198.32,210.4,494,5968.71,239.22,5729.49,5.85,RSI Target 60,bull,8,43.7,65.3,83.8,81.3,Dr. Reddy's
GFS Basic,2010-01-25,2010-01-27,203.42,198.23,508,-2637.84,242.23,-2880.07,-2.79,RSI Stop <30,bull,2,39.4,29.5,66.5,88.6,Dr. Reddy's
GFS Basic,2010-01-28,2010-03-03,202.26,209.38,498,3543.76,242.84,3300.93,3.28,RSI Target 60,bull,34,43.4,72.0,52.3,86.1,Dr. Reddy's
GFS Basic,2010-06-30,2010-07-02,267.2,259.25,388,-3085.45,242.51,-3327.96,-3.21,RSI Target 60,bull,2,40.2,60.7,63.5,93.4,Dr. Reddy's
GFS Basic,2010-07-21,2010-07-23,266.23,246.52,378,-7451.2,231.24,-7682.44,-7.63,RSI Stop <30,bull,2,43.4,25.0,63.1,93.4,Dr. Reddy's
GFS Basic,2010-08-03,2010-08-05,246.7,242.73,378,-1499.2,221.0,-1720.2,-1.84,RSI Stop <30,bull,2,36.0,25.4,61.3,85.0,Dr. Reddy's
GFS Basic,2010-08-18,2010-08-31,246.47,246.36,372,-41.25,219.04,-260.28,-0.28,RSI Target 60,bull,13,39.7,64.0,52.8,83.0,Dr. Reddy's
GFS Basic,2011-01-07,2011-01-25,312.32,285.07,293,-7982.04,210.41,-8192.45,-8.95,RSI Stop <30,bull,18,41.3,24.6,57.6,78.4,Dr. Reddy's
GFS Basic,2011-11-28,2011-12-16,284.92,291.97,293,2064.13,202.98,1861.15,2.23,RSI Target 60,sideways,18,38.1,63.0,63.8,55.8,Dr. Reddy's
GFS Basic,2012-05-07,2012-05-10,320.83,308.76,266,-3210.61,201.65,-3412.26,-4.0,RSI Stop <30,bull,3,38.3,20.8,60.6,61.9,Dr. Reddy's
GFS Basic,2012-11-22,2012-12-03,320.04,335.89,257,4071.26,202.33,3868.93,4.7,RSI Target 60,bull,11,43.7,61.5,65.5,68.2,Dr. Reddy's
GFS Basic,2013-01-02,2013-01-04,337.87,346.59,254,2213.69,208.33,2005.36,2.34,RSI Target 60,bull,2,36.9,70.4,81.2,61.0,Dr. Reddy's
GFS Basic,2013-02-05,2013-02-15,360.09,333.67,243,-6421.82,203.13,-6624.95,-7.57,RSI Stop <30,bull,10,43.6,29.7,56.1,72.6,Dr. Reddy's
GFS Basic,2013-06-24,2013-07-01,391.13,415.28,208,5023.99,201.32,4822.67,5.93,RSI Target 60,bull,7,40.7,60.6,86.2,71.0,Dr. Reddy's
GFS Basic,2013-07-29,2013-09-02,432.51,421.59,199,-2173.16,204.34,-2377.5,-2.76,RSI Target 60,bull,35,44.6,60.1,64.4,79.7,Dr. Reddy's
GFS Basic,2013-11-08,2013-11-29,447.8,458.82,187,2060.59,203.55,1857.04,2.22,RSI Target 60,bull,21,42.6,65.1,71.8,83.7,Dr. Reddy's
GFS Basic,2013-12-05,2013-12-24,459.87,468.93,186,1684.99,207.15,1477.83,1.73,RSI Target 60,bull,19,42.0,66.1,66.1,86.4,Dr. Reddy's
GFS Basic,2014-01-31,2014-02-20,489.07,501.49,178,2210.43,211.07,1999.36,2.3,RSI Target 60,bull,20,44.8,62.1,63.5,85.8,Dr. Reddy's
GFS Basic,2014-03-20,2014-03-27,524.36,477.99,169,-7837.03,204.13,-8041.16,-9.07,RSI Stop <30,bull,7,44.6,25.3,69.4,88.6,Dr. Reddy's
GFS Basic,2014-10-10,2014-10-14,566.66,545.71,143,-2996.09,192.3,-3188.39,-3.93,RSI Stop <30,bull,4,44.0,26.7,67.3,72.8,Dr. Reddy's
GFS Basic,2014-10-27,2014-10-30,567.6,575.38,137,1065.88,189.24,876.64,1.13,RSI Target 60,bull,3,39.6,64.6,67.6,72.8,Dr. Reddy's
GFS Basic,2014-12-08,2014-12-16,647.24,584.2,122,-7690.81,182.84,-7873.65,-9.97,RSI Stop <30,bull,8,39.0,22.1,63.2,74.7,Dr. Reddy's
GFS Basic,2015-08-24,2015-09-21,806.96,739.68,88,-5920.89,167.0,-6087.89,-8.57,RSI Stop <30,bull,28,41.5,26.0,79.1,79.2,Dr. Reddy's
GFS Basic,2015-10-27,2015-11-06,797.24,678.62,82,-9726.71,150.53,-9877.24,-15.11,RSI Stop <30,bull,10,44.6,25.3,36.0,73.7,Dr. Reddy's
GFS Basic,2018-11-05,2018-11-22,473.39,498.29,119,2962.26,143.59,2818.67,5.0,RSI Target 60,bull,17,37.1,64.6,62.2,63.3,Dr. Reddy's
GFS Basic,2019-09-30,2019-10-14,536.77,510.42,110,-2898.2,143.54,-3041.74,-5.15,RSI Stop <30,sideways,14,43.6,23.9,53.4,66.7,Dr. Reddy's
GFS Basic,2019-11-13,2019-11-21,544.74,554.18,103,972.83,141.02,831.8,1.48,RSI Target 60,bull,8,41.5,61.2,57.6,60.4,Dr. Reddy's
GFS Basic,2020-02-25,2020-03-12,627.52,548.63,90,-7099.86,133.48,-7233.34,-12.81,RSI Stop <30,bull,16,37.6,28.3,60.5,59.4,Dr. Reddy's
GFS Basic,2020-07-02,2020-07-13,764.12,755.4,65,-566.68,125.12,-691.8,-1.39,RSI Stop <30,bull,11,38.0,27.3,72.0,70.4,Dr. Reddy's
GFS Basic,2020-09-03,2020-09-17,852.69,935.11,58,4780.13,130.19,4649.94,9.4,RSI Target 60,bull,14,40.9,68.7,66.1,79.2,Dr. Reddy's
GFS Basic,2020-10-09,2020-10-30,1011.19,947.0,53,-3402.1,130.9,-3533.01,-6.59,RSI Stop <30,bull,21,40.2,24.4,67.9,83.9,Dr. Reddy's
GFS Basic,2020-11-04,2020-11-10,954.03,910.07,53,-2329.78,125.28,-2455.07,-4.86,RSI Stop <30,bull,6,39.8,28.0,60.3,78.2,Dr. Reddy's
GFS Basic,2020-11-11,2020-12-08,943.95,971.52,51,1406.14,123.77,1282.37,2.66,RSI Target 60,bull,27,42.6,63.0,62.9,76.3,Dr. Reddy's
GFS Basic,2021-07-23,2021-07-27,1050.75,942.54,47,-5085.83,119.81,-5205.64,-10.54,RSI Stop <30,bull,4,37.1,17.6,72.6,66.6,Dr. Reddy's
GFS Basic,2023-09-04,2023-09-05,1113.71,1101.67,39,-469.68,111.37,-581.05,-1.34,RSI Stop <30,bull,1,36.3,28.3,80.5,69.7,Dr. Reddy's
GFS Basic,2023-09-13,2023-10-19,1130.07,1111.94,38,-689.0,110.05,-799.05,-1.86,RSI Target 60,bull,36,38.2,61.2,58.2,75.5,Dr. Reddy's
GFS Basic,2024-03-01,2024-04-23,1279.49,1175.37,33,-3436.01,105.6,-3541.61,-8.39,RSI Stop <30,bull,53,39.7,26.5,57.9,74.5,Dr. Reddy's
GFS Basic,2024-09-03,2024-09-10,1406.78,1321.04,28,-2400.69,100.38,-2501.07,-6.35,RSI Stop <30,bull,7,45.0,21.6,69.7,75.3,Dr. Reddy's
GFS Basic,2024-09-24,2024-10-01,1324.67,1340.64,28,447.37,98.22,349.14,0.94,RSI Target 60,bull,7,38.3,63.3,67.1,65.9,Dr. Reddy's
GFS Advanced,2010-01-28,2010-01-29,202.26,200.57,469,-792.18,225.31,-1017.49,-1.07,Price < 50 EMA,bull,1,43.4,37.7,64.5,88.6,Dr. Reddy's
GFS Advanced,2010-02-02,2010-02-08,204.25,199.86,460,-2022.25,222.03,-2244.28,-2.39,Price < 50 EMA,bull,6,43.4,35.1,63.1,86.4,Dr. Reddy's
GFS Advanced,2013-06-27,2013-07-01,389.29,415.28,236,6133.67,225.84,5907.83,6.43,RSI Target 60,bull,4,44.5,60.6,86.2,71.0,Dr. Reddy's
GFS Advanced,2014-02-14,2014-02-20,487.95,501.49,199,2695.6,233.9,2461.7,2.54,RSI Target 60,bull,6,42.9,62.1,63.5,85.8,Dr. Reddy's
GFS Advanced,2015-08-27,2015-09-07,772.73,737.66,129,-4524.17,232.16,-4756.33,-4.77,Price < 50 EMA,bull,11,41.5,38.6,69.4,79.2,Dr. Reddy's
