strategy,entry_date,exit_date,entry_price,exit_price,direction,lot_size,gross_pnl,costs,net_pnl,pnl_pct,reason,regime,duration,option_type,strike,expiry,entry_prem,exit_prem,iv_entry,premium_collected,premium_at_exit,strike_ce,strike_pe,net_premium,cost_at_exit,max_loss,strike_long,strike_short,debit_paid,exit_value
D1 ATM Monthly Buy,2025-10-28,2025-10-29,,,,75,3291.3,117.22,3174.08,47.41,Near Expiry,bull,1,CE,25950.0,2025-10-30,89.27,133.16,11.9,,,,,,,,,,,
D1 ATM Monthly Buy,2025-10-29,2025-10-30,,,,75,-5206.52,93.56,-5300.08,-101.72,Near Expiry,bull,1,CE,26050.0,2025-10-30,69.47,0.05,12.0,,,,,,,,,,,
D1 ATM Monthly Buy,2025-10-30,2025-11-06,,,,75,-16519.68,153.37,-16673.06,-55.53,Stop Loss 50%,bull,7,CE,25900.0,2025-11-27,400.36,180.1,12.1,,,,,,,,,,,
D1 ATM Monthly Buy,2025-11-06,2025-11-20,,,,75,28116.22,240.16,27876.05,103.93,Target 100%,bull,14,CE,25500.0,2025-11-27,357.63,732.52,12.4,,,,,,,,,,,
D1 ATM Monthly Buy,2025-11-20,2025-11-24,,,,75,-10898.81,111.46,-11010.27,-77.98,Near Expiry,bull,4,CE,26200.0,2025-11-27,188.26,42.94,12.1,,,,,,,,,,,
D1 ATM Monthly Buy,2025-11-24,2025-11-25,,,,75,-5096.3,110.88,-5207.18,-50.94,Near Expiry,bull,1,CE,25950.0,2025-11-27,136.28,68.33,13.2,,,,,,,,,,,
D1 ATM Monthly Buy,2025-11-25,2025-11-26,,,,75,16582.99,146.66,16436.33,241.85,Near Expiry,bull,1,CE,25900.0,2025-11-27,90.62,311.72,12.2,,,,,,,,,,,
D1 ATM Monthly Buy,2025-11-26,2025-11-27,,,,75,-4128.09,96.21,-4224.3,-79.79,Near Expiry,bull,1,CE,26200.0,2025-11-27,70.59,15.55,12.0,,,,,,,,,,,
D1 ATM Monthly Buy,2025-11-27,2025-12-08,,,,75,-18067.23,154.61,-18221.84,-58.06,Stop Loss 50%,bull,11,CE,26200.0,2025-12-25,418.45,177.55,11.8,,,,,,,,,,,
D1 ATM Monthly Buy,2025-12-23,2025-12-24,,,,75,-2845.83,97.83,-2943.67,-59.49,Near Expiry,bull,1,CE,26200.0,2025-12-25,65.97,28.03,9.4,,,,,,,,,,,
D1 ATM Monthly Buy,2025-12-31,2026-01-09,,,,65,-14340.48,135.0,-14475.48,-65.73,Stop Loss 50%,bull,9,CE,26150.0,2026-01-29,338.81,118.19,9.5,,,,,,,,,,,
D1 ATM Monthly Buy,2026-02-09,2026-02-13,,,,65,-12578.1,130.86,-12708.96,-60.84,Stop Loss 50%,bull,4,CE,25850.0,2026-02-26,321.37,127.86,12.2,,,,,,,,,,,
D1 ATM Monthly Buy,2026-02-13,2026-02-23,,,,65,1093.6,155.26,938.34,4.87,Near Expiry,bull,10,CE,25450.0,2026-02-26,296.43,313.25,13.3,,,,,,,,,,,
D1 ATM Monthly Buy,2026-03-17,2026-03-19,,,,65,24585.21,203.68,24381.54,132.62,Target 100%,bear,2,PE,23600.0,2026-03-26,282.84,661.08,19.8,,,,,,,,,,,
T1 ATM Straddle,2019-02-11,2019-02-14,,,,25,-727.07,98.73,-825.79,-26.45,Expiry,sideways,3,,10900.0,2019-02-14,,,15.8,124.87,153.95,,,,,,,,,
T1 ATM Straddle,2019-02-18,2019-02-21,,,,25,-31.33,99.05,-130.37,-3.76,Expiry,bear,3,,10650.0,2019-02-21,,,18.0,138.6,139.85,,,,,,,,,
T1 ATM Straddle,2019-02-25,2019-02-28,,,,25,349.63,97.12,252.5,8.31,Expiry,sideways,3,,10900.0,2019-02-28,,,15.4,121.49,107.5,,,,,,,,,
T1 ATM Straddle,2019-03-11,2019-03-14,,,,25,-1787.2,99.75,-1886.96,-61.99,Expiry,sideways,3,,11150.0,2019-03-14,,,14.9,121.76,193.25,,,,,,,,,
T1 ATM Straddle,2019-03-18,2019-03-22,,,,25,3346.78,95.11,3251.66,92.4,Expiry,bull,4,,11450.0,2019-03-21,,,16.9,140.77,6.9,,,,,,,,,
T1 ATM Straddle,2019-03-25,2019-03-28,,,,25,-2072.55,101.41,-2173.96,-63.43,Expiry,bull,3,,11350.0,2019-03-28,,,16.7,137.1,220.0,,,,,,,,,
T1 ATM Straddle,2019-04-01,2019-04-04,,,,25,2530.07,97.17,2432.9,63.52,Expiry,bull,3,,11650.0,2019-04-04,,,18.0,153.2,52.0,,,,,,,,,
T1 ATM Straddle,2019-04-08,2019-04-11,,,,25,4149.47,96.56,4052.91,95.77,Expiry,bull,3,,11600.0,2019-04-11,,,20.1,169.28,3.3,,,,,,,,,
T1 ATM Straddle,2019-04-15,2019-04-18,,,,25,3203.12,98.71,3104.41,68.63,Expiry,bull,3,,11700.0,2019-04-18,,,21.4,180.92,52.8,,,,,,,,,
T1 ATM Straddle,2019-04-22,2019-04-25,,,,25,3997.44,99.51,3897.93,77.3,Expiry,bull,3,,11600.0,2019-04-25,,,24.0,201.7,41.8,,,,,,,,,
T1 ATM Straddle,2019-05-06,2019-05-09,,,,25,-1911.99,108.42,-2020.41,-36.45,Expiry,bull,3,,11600.0,2019-05-09,,,26.4,221.72,298.2,,,,,,,,,
T1 ATM Straddle,2019-05-13,2019-05-16,,,,25,2841.88,102.55,2739.33,49.63,Expiry,bull,3,,11150.0,2019-05-16,,,27.4,220.77,107.1,,,,,,,,,
T1 ATM Straddle,2019-05-20,2019-05-23,,,,25,253.98,104.2,149.78,2.95,Expiry,bull,3,,11850.0,2019-05-23,,,23.7,203.11,192.95,,,,,,,,,
T1 ATM Straddle,2019-05-27,2019-05-30,,,,25,2394.29,96.35,2297.94,64.88,Expiry,bull,3,,11900.0,2019-05-30,,,16.2,141.67,45.9,,,,,,,,,
T1 ATM Straddle,2019-06-03,2019-06-06,,,,25,-2912.95,102.66,-3015.61,-86.33,Expiry,bull,3,,12100.0,2019-06-06,,,16.0,139.73,256.25,,,,,,,,,
T1 ATM Straddle,2019-06-10,2019-06-13,,,,25,2926.56,94.8,2831.75,86.39,Expiry,bull,3,,11900.0,2019-06-13,,,15.0,131.11,14.05,,,,,,,,,
T1 ATM Straddle,2019-06-17,2019-06-20,,,,25,-1403.52,99.61,-1503.13,-47.87,Expiry,bull,3,,11650.0,2019-06-20,,,14.6,125.61,181.75,,,,,,,,,
T1 ATM Straddle,2019-06-24,2019-06-27,,,,25,-317.24,98.57,-415.81,-12.91,Expiry,bull,3,,11700.0,2019-06-27,,,15.2,128.86,141.55,,,,,,,,,
T1 ATM Straddle,2019-07-01,2019-07-04,,,,25,741.68,97.07,644.61,20.4,Expiry,bull,3,,11850.0,2019-07-04,,,14.6,126.42,96.75,,,,,,,,,
T1 ATM Straddle,2019-07-08,2019-07-11,,,,25,2085.61,94.57,1991.04,68.46,Expiry,bull,3,,11550.0,2019-07-11,,,13.9,116.32,32.9,,,,,,,,,
T1 ATM Straddle,2019-07-15,2019-07-18,,,,25,2444.39,92.82,2351.58,93.25,Expiry,bull,3,,11600.0,2019-07-18,,,12.0,100.88,3.1,,,,,,,,,
T1 ATM Straddle,2019-07-22,2019-07-25,,,,25,223.31,96.03,127.28,4.77,Expiry,bull,3,,11350.0,2019-07-25,,,13.0,106.78,97.85,,,,,,,,,
T1 ATM Straddle,2019-07-29,2019-08-01,,,,25,-2855.07,99.69,-2954.76,-111.71,Expiry,bull,3,,11200.0,2019-08-01,,,13.1,105.8,220.0,,,,,,,,,
T1 ATM Straddle,2019-08-05,2019-08-08,,,,25,-1284.47,99.93,-1384.4,-42.25,Expiry,sideways,3,,10850.0,2019-08-08,,,16.6,131.07,182.45,,,,,,,,,
T1 ATM Straddle,2019-08-19,2019-08-22,,,,25,-4363.76,103.95,-4467.71,-133.27,Expiry,sideways,3,,11050.0,2019-08-22,,,16.8,134.1,308.65,,,,,,,,,
T1 ATM Straddle,2019-08-26,2019-08-29,,,,25,798.19,97.61,700.57,20.97,Expiry,sideways,3,,11050.0,2019-08-29,,,16.7,133.63,101.7,,,,,,,,,
T1 ATM Straddle,2019-09-09,2019-09-12,,,,25,2727.53,94.64,2632.9,83.38,Expiry,sideways,3,,11000.0,2019-09-12,,,15.9,126.3,17.2,,,,,,,,,
T1 ATM Straddle,2019-09-16,2019-09-19,,,,25,-4400.56,102.72,-4503.28,-151.14,Expiry,bear,3,,11000.0,2019-09-19,,,14.9,119.18,295.2,,,,,,,,,
T1 ATM Straddle,2019-09-23,2019-09-26,,,,25,2803.48,95.79,2707.69,76.85,Expiry,sideways,3,,11600.0,2019-09-26,,,16.8,140.94,28.8,,,,,,,,,
T1 ATM Straddle,2019-09-30,2019-10-03,,,,25,-54.97,98.67,-153.64,-4.59,Expiry,sideways,3,,11450.0,2019-10-03,,,15.9,133.8,136.0,,,,,,,,,
T1 ATM Straddle,2019-10-07,2019-10-10,,,,25,1493.87,97.67,1396.19,38.7,Expiry,bear,3,,11150.0,2019-10-10,,,17.8,144.3,84.55,,,,,,,,,
T1 ATM Straddle,2019-10-14,2019-10-17,,,,25,-2333.13,102.23,-2435.36,-68.11,Expiry,sideways,3,,11350.0,2019-10-17,,,17.4,143.02,236.35,,,,,,,,,
T1 ATM Straddle,2019-11-04,2019-11-07,,,,25,1889.39,96.62,1792.77,52.11,Expiry,sideways,3,,11950.0,2019-11-07,,,15.9,137.63,62.05,,,,,,,,,
T1 ATM Straddle,2019-11-11,2019-11-14,,,,25,2822.78,95.76,2727.02,77.47,Expiry,bull,3,,11900.0,2019-11-14,,,16.2,140.81,27.9,,,,,,,,,
T1 ATM Straddle,2019-11-18,2019-11-21,,,,25,1683.3,96.71,1586.59,46.76,Expiry,bull,3,,11900.0,2019-11-21,,,15.8,135.73,68.4,,,,,,,,,
T1 ATM Straddle,2019-11-25,2019-11-28,,,,25,797.51,97.56,699.94,21.04,Expiry,bull,3,,12050.0,2019-11-28,,,15.0,133.05,101.15,,,,,,,,,
T1 ATM Straddle,2019-12-02,2019-12-05,,,,25,2304.66,94.94,2209.73,71.4,Expiry,bull,3,,12050.0,2019-12-05,,,14.2,123.79,31.6,,,,,,,,,
T1 ATM Straddle,2019-12-09,2019-12-12,,,,25,2609.96,94.77,2515.19,79.72,Expiry,bull,3,,11950.0,2019-12-12,,,14.6,126.2,21.8,,,,,,,,,
T1 ATM Straddle,2019-12-16,2019-12-19,,,,25,-2311.11,100.01,-2411.12,-82.25,Expiry,bull,3,,12050.0,2019-12-19,,,13.4,117.26,209.7,,,,,,,,,
T1 ATM Straddle,2020-01-06,2020-01-09,,,,25,-2191.92,100.8,-2292.72,-71.52,Expiry,bull,3,,12000.0,2020-01-09,,,14.8,128.22,215.9,,,,,,,,,
T1 ATM Straddle,2020-01-13,2020-01-16,,,,25,3060.22,94.37,2965.85,92.75,Expiry,bull,3,,12350.0,2020-01-16,,,14.3,127.91,5.5,,,,,,,,,
T1 ATM Straddle,2020-01-20,2020-01-23,,,,25,2967.33,95.37,2871.96,83.04,Expiry,bull,3,,12200.0,2020-01-23,,,15.4,138.34,19.65,,,,,,,,,
T1 ATM Straddle,2020-01-27,2020-01-30,,,,25,2190.41,97.47,2092.94,55.14,Expiry,bull,3,,12100.0,2020-01-30,,,17.2,151.82,64.2,,,,,,,,,
T1 ATM Straddle,2020-02-03,2020-02-04,,,,25,-3771.0,103.22,-3874.22,-115.62,Stop Loss 2x,bull,1,,11700.0,2020-02-06,,,15.8,134.04,284.88,,,,,,,,,
T1 ATM Straddle,2020-02-10,2020-02-13,,,,25,-13.6,97.79,-111.39,-3.59,Expiry,bull,3,,12050.0,2020-02-13,,,14.2,124.11,124.65,,,,,,,,,
T1 ATM Straddle,2020-02-17,2020-02-20,,,,25,2369.96,95.02,2274.94,72.42,Expiry,bull,3,,12050.0,2020-02-20,,,14.4,125.65,30.85,,,,,,,,,
T1 ATM Straddle,2020-02-24,2020-02-27,,,,25,-1767.53,101.79,-1869.33,-51.21,Expiry,bull,3,,11850.0,2020-02-27,,,17.0,146.0,216.7,,,,,,,,,
T1 ATM Straddle,2020-03-02,2020-03-05,,,,25,2105.84,101.95,2003.89,39.44,Expiry,sideways,3,,11150.0,2020-03-05,,,25.2,203.23,119.0,,,,,,,,,
T1 ATM Straddle,2020-03-09,2020-03-12,,,,25,-15675.38,126.15,-15801.52,-271.46,Expiry,sideways,3,,10450.0,2020-03-12,,,30.8,232.83,859.85,,,,,,,,,
T1 ATM Straddle,2020-03-16,2020-03-19,,,,25,-13622.77,137.18,-13759.95,-140.54,Expiry,sideways,3,,9200.0,2020-03-19,,,58.9,391.64,936.55,,,,,,,,,
T1 ATM Straddle,2020-03-23,2020-03-26,,,,25,-16135.68,140.61,-16276.3,-164.4,Expiry,bear,3,,7600.0,2020-03-26,,,72.0,396.02,1041.45,,,,,,,,,
T1 ATM Straddle,2020-03-30,2020-04-03,,,,25,5372.26,117.38,5254.88,48.76,Expiry,bear,4,,8300.0,2020-04-02,,,71.9,431.09,216.2,,,,,,,,,
T1 ATM Straddle,2020-04-13,2020-04-16,,,,25,8189.6,105.74,8083.86,96.59,Expiry,bear,3,,9000.0,2020-04-16,,,51.5,334.78,7.2,,,,,,,,,
T1 ATM Straddle,2020-04-20,2020-04-23,,,,25,5682.3,105.08,5577.21,76.61,Expiry,bear,3,,9250.0,2020-04-23,,,43.5,291.19,63.9,,,,,,,,,
T1 ATM Straddle,2020-04-27,2020-04-30,,,,25,-7602.97,118.26,-7721.23,-120.75,Expiry,bear,3,,9300.0,2020-04-30,,,38.0,255.78,559.9,,,,,,,,,
T1 ATM Straddle,2020-05-04,2020-05-07,,,,25,4815.77,106.34,4709.43,64.17,Expiry,bear,3,,9300.0,2020-05-07,,,43.7,293.58,100.95,,,,,,,,,
T1 ATM Straddle,2020-05-11,2020-05-14,,,,25,3677.31,104.39,3572.92,56.19,Expiry,bear,3,,9250.0,2020-05-14,,,38.0,254.34,107.25,,,,,,,,,
T1 ATM Straddle,2020-05-18,2020-05-21,,,,25,-1113.97,110.86,-1224.82,-18.72,Expiry,bear,3,,8800.0,2020-05-21,,,40.9,261.69,306.25,,,,,,,,,
T1 ATM Straddle,2020-06-01,2020-06-04,,,,25,1002.44,104.65,897.79,16.38,Expiry,bear,3,,9850.0,2020-06-04,,,30.7,219.2,179.1,,,,,,,,,
T1 ATM Straddle,2020-06-08,2020-06-11,,,,25,-735.51,106.72,-842.23,-15.41,Expiry,bear,3,,10150.0,2020-06-11,,,29.6,218.58,248.0,,,,,,,,,
T1 ATM Straddle,2020-06-15,2020-06-18,,,,25,-1502.71,108.76,-1611.47,-27.84,Expiry,bear,3,,9800.0,2020-06-18,,,32.6,231.54,291.65,,,,,,,,,
T1 ATM Straddle,2020-06-22,2020-06-25,,,,25,5407.31,99.98,5307.33,93.36,Expiry,bear,3,,10300.0,2020-06-25,,,30.5,227.39,11.1,,,,,,,,,
T1 ATM Straddle,2020-06-29,2020-07-02,,,,25,-894.1,106.69,-1000.79,-18.54,Expiry,bear,3,,10300.0,2020-07-02,,,28.9,215.94,251.7,,,,,,,,,
T1 ATM Straddle,2020-07-06,2020-07-09,,,,25,3329.65,99.9,3229.76,65.7,Expiry,bear,3,,10750.0,2020-07-09,,,25.2,196.64,63.45,,,,,,,,,
T1 ATM Straddle,2020-07-13,2020-07-16,,,,25,3432.34,99.83,3332.51,67.55,Expiry,bear,3,,10800.0,2020-07-16,,,25.2,197.34,60.05,,,,,,,,,
T1 ATM Straddle,2020-07-20,2020-07-23,,,,25,-435.46,104.6,-540.06,-10.91,Expiry,sideways,3,,11000.0,2020-07-23,,,24.7,198.03,215.45,,,,,,,,,
T1 ATM Straddle,2020-07-27,2020-07-30,,,,25,3849.05,99.7,3749.35,74.31,Expiry,sideways,3,,11150.0,2020-07-30,,,25.0,201.81,47.85,,,,,,,,,
T1 ATM Straddle,2020-08-03,2020-08-06,,,,25,-2541.5,107.21,-2648.71,-53.38,Expiry,sideways,3,,10900.0,2020-08-06,,,25.2,198.49,300.15,,,,,,,,,
T1 ATM Straddle,2020-08-10,2020-08-13,,,,25,3350.76,98.83,3251.93,70.51,Expiry,sideways,3,,11250.0,2020-08-13,,,22.5,184.48,50.45,,,,,,,,,
T1 ATM Straddle,2020-08-17,2020-08-20,,,,25,2779.07,98.58,2680.48,61.85,Expiry,sideways,3,,11250.0,2020-08-20,,,21.3,173.36,62.2,,,,,,,,,
T1 ATM Straddle,2020-08-24,2020-08-27,,,,25,1277.7,99.31,1178.39,29.39,Expiry,bull,3,,11450.0,2020-08-27,,,19.2,160.36,109.25,,,,,,,,,
T1 ATM Straddle,2020-08-31,2020-09-03,,,,25,1520.2,101.39,1418.81,30.15,Expiry,bull,3,,11400.0,2020-09-03,,,22.8,188.26,127.45,,,,,,,,,
T1 ATM Straddle,2020-09-07,2020-09-10,,,,25,2041.53,100.13,1941.41,42.93,Expiry,bull,3,,11350.0,2020-09-10,,,22.0,180.91,99.25,,,,,,,,,
T1 ATM Straddle,2020-09-14,2020-09-17,,,,25,2732.67,98.81,2633.85,60.06,Expiry,bull,3,,11450.0,2020-09-17,,,21.2,175.41,66.1,,,,,,,,,
T1 ATM Straddle,2020-09-21,2020-09-24,,,,25,-6596.09,110.63,-6706.72,-148.54,Expiry,bull,3,,11250.0,2020-09-24,,,22.2,180.61,444.45,,,,,,,,,
T1 ATM Straddle,2020-09-28,2020-10-01,,,,25,-183.91,101.02,-284.93,-7.14,Expiry,bull,3,,11250.0,2020-10-01,,,19.6,159.59,166.95,,,,,,,,,
T1 ATM Straddle,2020-10-05,2020-10-08,,,,25,-4264.24,106.37,-4370.61,-106.58,Expiry,bull,3,,11500.0,2020-10-08,,,19.7,164.03,334.6,,,,,,,,,
T1 ATM Straddle,2020-10-12,2020-10-15,,,,25,-2172.92,105.42,-2278.34,-49.87,Expiry,bull,3,,11950.0,2020-10-15,,,21.1,182.73,269.65,,,,,,,,,
T1 ATM Straddle,2020-10-19,2020-10-22,,,,25,3554.54,98.94,3455.6,73.28,Expiry,bull,3,,11850.0,2020-10-22,,,21.8,188.63,46.45,,,,,,,,,
T1 ATM Straddle,2020-10-26,2020-10-29,,,,25,2896.99,100.29,2796.7,57.34,Expiry,bull,3,,11750.0,2020-10-29,,,22.8,195.08,79.2,,,,,,,,,
T1 ATM Straddle,2020-11-02,2020-11-05,,,,25,-6419.38,113.22,-6532.6,-122.38,Expiry,bull,3,,11650.0,2020-11-05,,,25.2,213.52,470.3,,,,,,,,,
T1 ATM Straddle,2020-11-09,2020-11-12,,,,25,-1477.82,104.48,-1582.31,-34.84,Expiry,bull,3,,12450.0,2020-11-12,,,20.1,181.69,240.8,,,,,,,,,
T1 ATM Straddle,2020-11-23,2020-11-26,,,,25,3951.61,99.0,3852.61,79.0,Expiry,bull,3,,12950.0,2020-11-26,,,20.8,195.06,37.0,,,,,,,,,
T1 ATM Straddle,2020-12-07,2020-12-10,,,,25,1150.23,100.65,1049.58,24.09,Expiry,bull,3,,13350.0,2020-12-10,,,18.0,174.31,128.3,,,,,,,,,
T1 ATM Straddle,2020-12-14,2020-12-17,,,,25,-3.76,103.44,-107.2,-2.25,Expiry,bull,3,,13550.0,2020-12-17,,,19.4,190.55,190.7,,,,,,,,,
T1 ATM Straddle,2020-12-21,2020-12-24,,,,25,-4381.37,111.63,-4493.0,-80.23,Expiry,bull,3,,13350.0,2020-12-24,,,23.2,224.0,399.25,,,,,,,,,
T1 ATM Straddle,2020-12-28,2020-12-31,,,,25,1862.39,102.5,1759.89,34.13,Expiry,bull,3,,13850.0,2020-12-31,,,20.4,206.25,131.75,,,,,,,,,
T1 ATM Straddle,2021-01-04,2021-01-07,,,,25,4808.19,98.8,4709.38,91.9,Expiry,bull,3,,14150.0,2021-01-07,,,20.0,204.98,12.65,,,,,,,,,
T1 ATM Straddle,2021-01-11,2021-01-14,,,,25,3475.6,102.95,3372.65,57.5,Expiry,bull,3,,14500.0,2021-01-14,,,22.4,234.62,95.6,,,,,,,,,
T1 ATM Straddle,2021-01-18,2021-01-21,,,,25,-950.95,109.86,-1060.81,-16.82,Expiry,bull,3,,14300.0,2021-01-21,,,24.4,252.31,290.35,,,,,,,,,
T1 ATM Straddle,2021-01-25,2021-01-28,,,,25,-4823.44,113.49,-4936.93,-82.45,Expiry,bull,3,,14250.0,2021-01-28,,,23.2,239.51,432.45,,,,,,,,,
T1 ATM Straddle,2021-02-01,2021-02-03,,,,25,-6292.26,115.42,-6407.68,-106.28,Stop Loss 2x,bull,2,,14300.0,2021-02-04,,,23.3,241.16,492.85,,,,,,,,,
T1 ATM Straddle,2021-02-08,2021-02-11,,,,25,4729.07,103.8,4625.27,70.49,Expiry,bull,3,,15100.0,2021-02-11,,,24.0,262.46,73.3,,,,,,,,,
T1 ATM Straddle,2021-02-15,2021-02-18,,,,25,2247.81,107.55,2140.26,31.59,Expiry,bull,3,,15300.0,2021-02-18,,,24.4,270.96,181.05,,,,,,,,,
T1 ATM Straddle,2021-02-22,2021-02-25,,,,25,-3162.53,114.13,-3276.66,-48.39,Expiry,bull,3,,14700.0,2021-02-25,,,25.5,270.85,397.35,,,,,,,,,
T1 ATM Straddle,2021-03-01,2021-03-04,,,,25,-1420.56,112.27,-1532.83,-22.38,Expiry,bull,3,,14750.0,2021-03-04,,,25.6,273.93,330.75,,,,,,,,,
T1 ATM Straddle,2021-03-08,2021-03-12,,,,25,4654.08,104.29,4549.8,68.13,Expiry,bull,4,,14950.0,2021-03-11,,,24.7,267.11,80.95,,,,,,,,,
T1 ATM Straddle,2021-03-15,2021-03-18,,,,25,-4064.23,111.72,-4175.95,-72.76,Expiry,bull,3,,14950.0,2021-03-18,,,21.2,229.58,392.15,,,,,,,,,
T1 ATM Straddle,2021-03-22,2021-03-25,,,,25,-5164.88,112.11,-5276.99,-96.6,Expiry,bull,3,,14750.0,2021-03-25,,,20.5,218.5,425.1,,,,,,,,,
T1 ATM Straddle,2021-04-05,2021-04-08,,,,25,23.58,106.32,-82.74,-1.47,Expiry,bull,3,,14650.0,2021-04-08,,,21.2,224.74,223.8,,,,,,,,,
T1 ATM Straddle,2021-04-12,2021-04-15,,,,25,-1076.52,108.82,-1185.34,-19.89,Expiry,bull,3,,14300.0,2021-04-15,,,23.0,238.39,281.45,,,,,,,,,
T1 ATM Straddle,2021-04-19,2021-04-22,,,,25,4442.76,101.71,4341.05,74.25,Expiry,bull,3,,14350.0,2021-04-22,,,22.5,233.86,56.15,,,,,,,,,
T1 ATM Straddle,2021-04-26,2021-04-29,,,,25,-3713.64,112.72,-3826.36,-62.13,Expiry,bull,3,,14500.0,2021-04-29,,,23.5,246.35,394.9,,,,,,,,,
T1 ATM Straddle,2021-05-03,2021-05-06,,,,25,4403.06,103.21,4299.85,68.54,Expiry,bull,3,,14650.0,2021-05-06,,,23.7,250.92,74.8,,,,,,,,,
T1 ATM Straddle,2021-05-10,2021-05-14,,,,25,-1338.64,107.46,-1446.1,-26.45,Expiry,bull,4,,14950.0,2021-05-13,,,20.2,218.65,272.2,,,,,,,,,
T1 ATM Straddle,2021-05-17,2021-05-20,,,,25,5171.7,99.04,5072.66,95.3,Expiry,bull,3,,14900.0,2021-05-20,,,19.6,212.92,6.05,,,,,,,,,
T1 ATM Straddle,2021-05-24,2021-05-27,,,,25,1811.56,102.91,1708.65,32.5,Expiry,bull,3,,15200.0,2021-05-27,,,19.1,210.31,137.85,,,,,,,,,
T1 ATM Straddle,2021-05-31,2021-06-03,,,,25,1430.77,98.03,1332.74,36.12,Expiry,bull,3,,15600.0,2021-06-03,,,13.1,147.58,90.35,,,,,,,,,
T1 ATM Straddle,2021-06-07,2021-06-10,,,,25,4132.0,97.29,4034.71,90.91,Expiry,bull,3,,15750.0,2021-06-10,,,15.6,177.53,12.25,,,,,,,,,
T1 ATM Straddle,2021-06-14,2021-06-17,,,,25,1510.79,99.76,1411.03,33.39,Expiry,bull,3,,15800.0,2021-06-17,,,14.7,169.03,108.6,,,,,,,,,
T1 ATM Straddle,2021-06-21,2021-06-24,,,,25,3277.64,97.82,3179.82,74.14,Expiry,bull,3,,15750.0,2021-06-24,,,15.1,171.56,40.45,,,,,,,,,
T1 ATM Straddle,2021-06-28,2021-07-01,,,,25,857.26,99.3,757.96,19.65,Expiry,bull,3,,15800.0,2021-07-01,,,13.4,154.29,120.0,,,,,,,,,
T1 ATM Straddle,2021-07-05,2021-07-08,,,,25,-999.63,95.42,-1095.05,-53.34,Expiry,bull,3,,15850.0,2021-07-08,,,7.1,82.11,122.1,,,,,,,,,
T1 ATM Straddle,2021-07-12,2021-07-15,,,,25,-1918.72,102.1,-2020.83,-54.82,Expiry,bull,3,,15700.0,2021-07-15,,,13.0,147.45,224.2,,,,,,,,,
T1 ATM Straddle,2021-07-19,2021-07-22,,,,25,1766.04,97.38,1668.66,46.13,Expiry,bull,3,,15750.0,2021-07-22,,,12.7,144.69,74.05,,,,,,,,,
T1 ATM Straddle,2021-07-26,2021-07-29,,,,25,3080.63,95.78,2984.85,82.47,Expiry,bull,3,,15800.0,2021-07-29,,,12.4,144.78,21.55,,,,,,,,,
T1 ATM Straddle,2021-08-02,2021-08-04,,,,25,-5358.83,106.28,-5465.12,-148.4,Stop Loss 2x,bull,2,,15900.0,2021-08-05,,,12.8,147.31,361.66,,,,,,,,,
T1 ATM Straddle,2021-08-09,2021-08-12,,,,25,860.93,98.83,762.1,20.48,Expiry,bull,3,,16250.0,2021-08-12,,,12.6,148.84,114.4,,,,,,,,,
T1 ATM Straddle,2021-08-16,2021-08-20,,,,25,1565.07,99.1,1465.97,36.17,Expiry,bull,4,,16550.0,2021-08-19,,,13.5,162.1,99.5,,,,,,,,,
T1 ATM Straddle,2021-08-23,2021-08-26,,,,25,662.18,100.31,561.87,13.76,Expiry,bull,3,,16500.0,2021-08-26,,,13.7,163.39,136.9,,,,,,,,,
T1 ATM Straddle,2021-08-30,2021-09-02,,,,25,-3019.49,104.8,-3124.29,-76.5,Expiry,bull,3,,16950.0,2021-09-02,,,13.3,163.37,284.15,,,,,,,,,
T1 ATM Straddle,2021-09-06,2021-09-09,,,,25,3988.42,98.55,3889.87,81.77,Expiry,bull,3,,17400.0,2021-09-09,,,15.1,190.29,30.75,,,,,,,,,
T1 ATM Straddle,2021-09-13,2021-09-16,,,,25,-2576.43,105.37,-2681.81,-60.8,Expiry,bull,3,,17350.0,2021-09-16,,,14.0,176.44,279.5,,,,,,,,,
T1 ATM Straddle,2021-09-20,2021-09-23,,,,25,-5070.93,112.14,-5183.07,-94.19,Expiry,bull,3,,17400.0,2021-09-23,,,17.5,220.11,422.95,,,,,,,,,
T1 ATM Straddle,2021-09-27,2021-09-30,,,,25,36.81,107.04,-70.23,-1.2,Expiry,bull,3,,17850.0,2021-09-30,,,18.0,233.32,231.85,,,,,,,,,
T1 ATM Straddle,2021-10-04,2021-10-07,,,,25,3096.72,101.68,2995.04,55.93,Expiry,bull,3,,17700.0,2021-10-07,,,16.7,214.22,90.35,,,,,,,,,
T1 ATM Straddle,2021-10-11,2021-10-14,,,,25,-4491.7,110.47,-4602.17,-88.13,Expiry,bull,3,,17950.0,2021-10-14,,,16.1,208.88,388.55,,,,,,,,,
T1 ATM Straddle,2021-10-18,2021-10-21,,,,25,-2299.12,109.59,-2408.71,-41.9,Expiry,bull,3,,18500.0,2021-10-21,,,17.2,229.94,321.9,,,,,,,,,
T1 ATM Straddle,2021-10-25,2021-10-28,,,,25,-1536.59,108.78,-1645.37,-28.46,Expiry,bull,3,,18150.0,2021-10-28,,,17.6,231.29,292.75,,,,,,,,,
T1 ATM Straddle,2021-11-01,2021-11-04,,,,25,4765.65,100.46,4665.19,83.37,Expiry,bull,3,,17950.0,2021-11-04,,,17.2,223.83,33.2,,,,,,,,,
