strategy,instrument,entry_date,exit_date,entry_price,exit_price,shares,gross_pnl,costs,pnl,pnl_pct,cost_stt,cost_txn,cost_dp,cost_stamp,cost_gst,reason,regime,duration
52-Week High Breakout,Sun Pharma,2020-07-30,2020-09-01,480.49,479.34,169,-193.61,195.58,-389.19,-0.48,162.21,4.82,15.34,12.18,0.8672,TrailingStop,bull,33
52-Week High Breakout,Sun Pharma,2020-12-04,2021-01-27,537.2,533.03,150,-625.15,193.75,-818.9,-1.02,160.53,4.77,15.34,12.09,0.8582,TrailingStop,bull,54
52-Week High Breakout,Sun Pharma,2021-02-03,2021-02-26,593.98,565.66,135,-3823.49,189.56,-4013.05,-5.0,156.55,4.65,15.34,12.03,0.8369,Signal,bull,23
52-Week High Breakout,Sun Pharma,2021-05-05,2021-06-17,650.79,632.68,117,-2118.54,182.34,-2300.88,-3.02,150.17,4.46,15.34,11.42,0.8028,Signal,bull,43
52-Week High Breakout,Sun Pharma,2021-07-30,2021-10-29,737.01,758.3,100,2128.13,181.32,1946.81,2.64,149.53,4.44,15.34,11.06,0.7994,Signal,bull,91
52-Week High Breakout,Sun Pharma,2022-01-13,2022-01-24,826.37,759.69,92,-6134.52,177.92,-6312.44,-8.3,145.92,4.33,15.34,11.4,0.7801,StopLoss,bull,11
52-Week High Breakout,Sun Pharma,2022-02-01,2022-02-24,851.43,786.63,82,-5313.51,164.98,-5478.49,-7.85,134.32,3.99,15.34,10.47,0.7181,Signal,bull,23
52-Week High Breakout,Sun Pharma,2022-03-11,2022-05-05,868.01,844.22,74,-1760.9,156.25,-1917.15,-2.98,126.7,3.76,15.34,9.63,0.6774,Signal,bull,55
52-Week High Breakout,Sun Pharma,2022-11-01,2022-12-08,1000.82,946.0,63,-3453.67,151.87,-3605.54,-5.72,122.65,3.64,15.34,9.46,0.6557,Signal,bull,37
52-Week High Breakout,Sun Pharma,2023-06-30,2023-09-25,1022.92,1096.17,58,4248.19,151.58,4096.61,6.9,122.91,3.65,15.34,8.9,0.6571,Signal,bull,87
52-Week High Breakout,Sun Pharma,2023-11-30,2024-04-12,1196.64,1510.36,53,16627.25,173.5,16453.75,25.94,143.47,4.26,15.34,9.51,0.767,Signal,bull,134
52-Week High Breakout,Sun Pharma,2024-07-25,2024-10-23,1640.56,1809.67,48,8117.25,198.73,7918.52,10.06,165.61,4.92,15.34,11.81,0.8854,Signal,bull,90
52-Week High Breakout,TCS,2006-09-21,2006-12-12,174.79,184.74,543,5404.27,231.84,5172.43,5.45,195.22,5.8,15.34,14.24,1.0437,TrailingStop,bull,82
52-Week High Breakout,TCS,2007-01-03,2007-02-13,213.08,207.86,468,-2441.61,234.4,-2676.01,-2.68,197.0,5.85,15.34,14.96,1.0532,TrailingStop,bull,41
52-Week High Breakout,TCS,2009-07-17,2009-07-20,150.74,160.76,645,6460.91,238.08,6222.83,6.4,200.91,5.97,15.34,14.58,1.0741,TrailingStop,bull,3
52-Week High Breakout,TCS,2009-07-20,2009-07-22,173.81,159.79,594,-8330.83,236.13,-8566.96,-8.3,198.16,5.89,15.34,15.49,1.0594,StopLoss,bull,2
52-Week High Breakout,TCS,2009-07-30,2009-08-18,185.88,174.93,511,-5595.09,220.61,-5815.7,-6.12,184.38,5.48,15.34,14.25,0.9857,TrailingStop,bull,19
52-Week High Breakout,TCS,2009-12-21,2010-01-22,256.75,260.7,349,1379.89,215.88,1164.01,1.3,180.59,5.36,15.34,13.44,0.9654,TrailingStop,bull,32
52-Week High Breakout,TCS,2010-03-15,2010-04-23,286.87,273.34,316,-4275.45,212.35,-4487.8,-4.95,177.03,5.26,15.34,13.6,0.9464,Signal,bull,39
52-Week High Breakout,TCS,2010-07-16,2010-10-08,297.7,313.78,290,4663.22,212.01,4451.21,5.16,177.33,5.27,15.34,12.95,0.948,TrailingStop,bull,84
52-Week High Breakout,TCS,2010-10-13,2011-02-07,355.38,405.93,255,12890.54,230.06,12660.48,13.97,194.13,5.77,15.34,13.59,1.0378,Signal,bull,117
52-Week High Breakout,TCS,2012-08-30,2012-09-18,506.22,479.33,202,-5432.03,236.93,-5668.96,-5.54,199.08,5.91,15.34,15.34,1.0643,TrailingStop,bull,19
52-Week High Breakout,TCS,2013-02-08,2013-04-15,529.16,547.16,183,3293.13,233.93,3059.2,3.16,196.97,5.85,15.34,14.53,1.053,Signal,bull,66
52-Week High Breakout,TCS,2013-07-19,2013-08-21,654.06,639.48,153,-2230.76,235.4,-2466.16,-2.46,197.91,5.88,15.34,15.01,1.058,TrailingStop,bull,33
52-Week High Breakout,TCS,2013-08-28,2013-10-24,717.64,763.92,136,6293.74,238.73,6055.01,6.2,201.49,5.98,15.34,14.64,1.0772,TrailingStop,bull,57
52-Week High Breakout,TCS,2014-01-10,2014-02-04,859.65,808.12,120,-6183.66,238.16,-6421.82,-6.23,200.13,5.94,15.34,15.47,1.0699,TrailingStop,bull,25
52-Week High Breakout,TCS,2014-09-03,2014-10-17,1010.98,990.34,96,-1981.87,228.95,-2210.82,-2.28,192.13,5.71,15.34,14.56,1.0271,TrailingStop,bull,44
52-Week High Breakout,TCS,2017-11-07,2017-12-08,1110.73,1065.17,85,-3872.2,221.12,-4093.32,-4.34,184.95,5.49,15.34,14.16,0.9888,Signal,bull,31
52-Week High Breakout,TCS,2018-01-10,2018-02-09,1150.3,1203.81,79,4227.32,221.65,4005.67,4.41,185.97,5.52,15.34,13.63,0.9942,TrailingStop,bull,30
52-Week High Breakout,TCS,2018-04-20,2018-10-05,1397.82,1698.76,68,20464.28,247.76,20216.52,21.27,210.57,6.25,15.34,14.26,1.1257,TrailingStop,bull,168
52-Week High Breakout,TCS,2020-07-06,2021-02-18,1973.88,2686.3,58,41320.57,312.55,41008.02,35.82,270.29,8.03,15.34,17.17,1.445,Signal,bull,227
52-Week High Breakout,TCS,2021-06-24,2021-07-12,2981.65,2819.3,51,-8279.84,344.66,-8624.5,-5.67,295.85,8.79,15.34,22.81,1.5816,Signal,bull,18
52-Week High Breakout,TCS,2021-08-13,2021-10-12,3067.7,3232.27,47,7734.83,343.74,7391.09,5.13,296.1,8.79,15.34,21.63,1.5829,Signal,bull,60
52-Week High Breakout,TCS,2023-09-12,2023-10-18,3327.94,3237.75,45,-4058.26,343.91,-4402.17,-2.94,295.46,8.78,15.34,22.46,1.5795,Signal,bull,36
52-Week High Breakout,TCS,2023-12-15,2024-03-19,3597.63,3728.09,41,5348.68,348.65,5000.03,3.39,300.35,8.92,15.34,22.13,1.6057,Signal,bull,95
52-Week High Breakout,TCS,2024-07-18,2024-09-18,4078.62,4112.97,37,1270.77,351.99,918.78,0.61,303.09,9.0,15.34,22.64,1.6203,Signal,bull,62
52-Week High Breakout,Tata Consumer,2005-08-10,2005-10-11,55.17,59.43,1721,7331.25,233.93,7097.32,7.47,197.24,5.86,15.34,14.24,1.0544,Signal,bull,62
52-Week High Breakout,Tata Consumer,2005-11-24,2005-12-01,63.97,59.57,1590,-6991.62,234.1,-7225.72,-7.1,196.42,5.83,15.34,15.26,1.0501,TrailingStop,bull,7
52-Week High Breakout,Tata Consumer,2005-12-06,2006-02-01,66.22,66.68,1432,659.3,226.74,432.56,0.46,190.32,5.65,15.34,14.22,1.0174,Signal,bull,57
52-Week High Breakout,Tata Consumer,2006-02-13,2006-02-15,72.43,70.96,1315,-1936.89,224.98,-2161.87,-2.27,188.55,5.6,15.34,14.29,1.008,TrailingStop,bull,2
52-Week High Breakout,Tata Consumer,2006-02-15,2006-02-17,73.81,67.85,1263,-7521.67,214.68,-7736.35,-8.3,178.91,5.31,15.34,13.98,0.9565,StopLoss,bull,2
52-Week High Breakout,Tata Consumer,2007-05-22,2007-05-29,65.38,68.32,1313,3866.13,210.1,3656.03,4.26,175.55,5.21,15.34,12.88,0.9385,TrailingStop,sideways,7
52-Week High Breakout,Tata Consumer,2007-06-01,2007-06-06,70.85,65.14,1261,-7209.4,206.41,-7415.81,-8.3,171.48,5.09,15.34,13.4,0.9168,StopLoss,bull,5
52-Week High Breakout,Tata Consumer,2007-12-13,2007-12-17,70.87,65.15,1161,-6639.28,191.3,-6830.58,-8.3,157.92,4.69,15.34,12.34,0.8443,StopLoss,bull,4
52-Week High Breakout,Tata Consumer,2008-01-02,2008-01-09,74.94,69.21,1011,-5800.82,177.69,-5978.51,-7.89,145.74,4.33,15.34,11.37,0.7791,TrailingStop,bull,7
52-Week High Breakout,Tata Consumer,2009-08-13,2009-09-11,73.67,74.15,952,454.64,171.66,282.98,0.4,140.73,4.18,15.34,10.52,0.7523,TrailingStop,bull,29
52-Week High Breakout,Tata Consumer,2010-01-05,2010-01-22,82.87,78.29,849,-3889.35,167.65,-4057.0,-5.77,136.83,4.06,15.34,10.55,0.7315,TrailingStop,bull,17
52-Week High Breakout,Tata Consumer,2010-05-14,2010-05-27,86.73,82.92,767,-2924.09,160.13,-3084.22,-4.64,130.12,3.86,15.34,9.98,0.6956,TrailingStop,bull,13
52-Week High Breakout,Tata Consumer,2010-06-17,2010-07-27,92.72,91.06,686,-1140.77,155.5,-1296.27,-2.04,126.07,3.74,15.34,9.54,0.674,TrailingStop,bull,40
52-Week High Breakout,Tata Consumer,2010-08-31,2010-10-29,99.31,102.82,628,2199.86,156.21,2043.65,3.28,126.94,3.77,15.34,9.36,0.6786,TrailingStop,bull,59
52-Week High Breakout,Tata Consumer,2012-02-01,2012-02-03,91.72,91.04,701,-476.22,157.72,-633.94,-0.99,128.12,3.81,15.34,9.64,0.6849,TrailingStop,sideways,2
52-Week High Breakout,Tata Consumer,2012-02-03,2012-02-27,100.63,95.5,633,-3246.78,153.52,-3400.3,-5.34,124.15,3.69,15.34,9.55,0.6637,TrailingStop,bull,24
52-Week High Breakout,Tata Consumer,2012-07-31,2012-08-30,106.72,105.84,566,-498.5,149.05,-647.55,-1.07,120.31,3.57,15.34,9.06,0.6432,TrailingStop,bull,30
52-Week High Breakout,Tata Consumer,2012-09-28,2012-10-29,122.04,126.74,490,2302.97,150.6,2152.37,3.6,121.9,3.62,15.34,8.97,0.6517,TrailingStop,bull,31
52-Week High Breakout,Tata Consumer,2012-11-08,2012-11-19,142.97,139.41,433,-1540.02,151.3,-1691.32,-2.73,122.27,3.63,15.34,9.29,0.6536,TrailingStop,bull,11
52-Week High Breakout,Tata Consumer,2014-06-06,2014-07-08,148.53,138.27,406,-4167.5,145.02,-4312.52,-7.15,116.44,3.46,15.34,9.05,0.6225,TrailingStop,bull,32
52-Week High Breakout,Tata Consumer,2016-09-28,2016-09-29,133.48,122.71,421,-4534.35,135.51,-4669.86,-8.31,107.86,3.2,15.34,8.43,0.5766,StopLoss,bull,1
52-Week High Breakout,Tata Consumer,2016-10-05,2016-10-27,139.44,128.19,371,-4174.18,125.97,-4300.15,-8.31,99.29,2.95,15.34,7.76,0.5308,StopLoss,bull,22
52-Week High Breakout,Tata Consumer,2017-05-02,2017-05-18,143.44,134.03,332,-3124.68,117.92,-3242.6,-6.81,92.12,2.74,15.34,7.14,0.4925,Signal,bull,16
52-Week High Breakout,Tata Consumer,2017-06-14,2017-06-23,144.12,137.34,309,-2094.18,112.13,-2206.31,-4.95,86.97,2.58,15.34,6.68,0.465,Signal,bull,9
52-Week High Breakout,Tata Consumer,2017-07-07,2017-08-10,145.69,148.88,291,929.54,110.51,819.03,1.93,85.72,2.55,15.34,6.36,0.4583,TrailingStop,bull,34
52-Week High Breakout,Tata Consumer,2017-08-14,2017-09-25,167.42,185.43,258,4647.23,116.13,4531.1,10.49,91.03,2.7,15.34,6.48,0.4867,TrailingStop,bull,42
52-Week High Breakout,Tata Consumer,2017-10-27,2018-01-31,206.52,276.84,230,16173.29,137.64,16035.65,33.76,111.17,3.3,15.34,7.12,0.5943,TrailingStop,bull,96
52-Week High Breakout,Tata Consumer,2019-08-28,2019-09-06,267.61,250.83,234,-3927.09,150.42,-4077.51,-6.51,121.31,3.6,15.34,9.39,0.6485,Signal,bull,9
52-Week High Breakout,Tata Consumer,2019-10-30,2019-10-31,278.79,274.76,211,-850.4,145.17,-995.57,-1.69,116.8,3.47,15.34,8.82,0.6244,TrailingStop,bull,1
52-Week High Breakout,Tata Consumer,2019-10-31,2019-11-13,302.92,278.48,191,-4668.52,139.07,-4807.59,-8.31,111.05,3.3,15.34,8.68,0.5937,StopLoss,bull,13
52-Week High Breakout,Tata Consumer,2019-11-28,2020-02-25,304.54,350.54,175,8049.1,142.11,7906.99,14.84,114.64,3.4,15.34,7.99,0.6129,TrailingStop,bull,89
52-Week High Breakout,Tata Consumer,2020-07-08,2020-09-09,416.2,512.28,146,14027.92,164.9,13863.02,22.81,135.56,4.03,15.34,9.11,0.7247,TrailingStop,bull,63
52-Week High Breakout,Tata Consumer,2020-12-23,2021-01-25,582.62,549.45,127,-4212.55,175.39,-4387.94,-5.93,143.77,4.27,15.34,11.1,0.7686,TrailingStop,bull,33
52-Week High Breakout,Tata Consumer,2021-02-17,2021-03-17,608.46,580.16,115,-3254.63,167.45,-3422.08,-4.89,136.69,4.06,15.34,10.5,0.7308,Signal,bull,28
52-Week High Breakout,Tata Consumer,2021-04-06,2021-05-07,649.27,596.88,102,-5343.74,156.96,-5500.7,-8.31,127.11,3.78,15.34,9.93,0.6795,StopLoss,bull,31
52-Week High Breakout,Tata Consumer,2021-06-16,2021-09-30,712.38,786.81,86,6400.9,158.11,6242.79,10.19,128.93,3.83,15.34,9.19,0.6893,Signal,bull,106
52-Week High Breakout,Tata Consumer,2023-06-14,2023-08-03,850.72,823.16,79,-2176.72,162.42,-2339.14,-3.48,132.24,3.93,15.34,10.08,0.7069,Signal,bull,50
52-Week High Breakout,Tata Consumer,2023-09-06,2024-03-19,866.89,1125.37,75,19385.89,179.9,19205.99,29.54,149.42,4.44,15.34,9.75,0.7988,TrailingStop,bull,195
52-Week High Breakout,Tata Consumer,2025-10-17,2025-12-03,1166.58,1139.43,71,-1927.86,197.39,-2125.25,-2.57,163.73,4.86,15.34,12.42,0.8753,Signal,bull,47
52-Week High Breakout,Tata Steel,2006-04-10,2006-04-12,28.93,27.77,3283,-3808.01,222.47,-4030.48,-4.24,186.17,5.53,15.34,14.25,0.9952,TrailingStop,bull,2
52-Week High Breakout,Tata Steel,2006-04-20,2006-04-21,32.18,29.59,2832,-7354.62,210.26,-7564.88,-8.3,174.94,5.2,15.34,13.67,0.9352,StopLoss,bull,1
52-Week High Breakout,Tata Steel,2006-04-21,2006-04-27,32.71,33.48,2567,1973.36,203.98,1769.38,2.11,169.92,5.05,15.34,12.6,0.9084,TrailingStop,bull,6
52-Week High Breakout,Tata Steel,2007-07-11,2007-07-27,30.58,30.72,2801,391.44,206.1,185.34,0.22,171.72,5.1,15.34,12.85,0.918,TrailingStop,bull,16
52-Week High Breakout,Tata Steel,2007-09-27,2007-10-08,37.09,36.76,2314,-773.46,205.26,-978.72,-1.14,170.89,5.08,15.34,12.87,0.9136,TrailingStop,bull,11
52-Week High Breakout,Tata Steel,2007-10-25,2007-11-02,46.14,50.38,1840,7802.34,212.07,7590.27,8.94,177.59,5.27,15.34,12.73,0.9494,TrailingStop,bull,8
52-Week High Breakout,Tata Steel,2009-11-30,2010-01-27,36.87,37.86,2498,2473.24,222.54,2250.7,2.44,186.66,5.54,15.34,13.81,0.9979,TrailingStop,bull,58
52-Week High Breakout,Tata Steel,2010-04-05,2010-04-19,43.19,42.29,2182,-1953.43,222.71,-2176.14,-2.31,186.52,5.54,15.34,14.14,0.9971,TrailingStop,bull,14
52-Week High Breakout,Tata Steel,2014-05-13,2014-05-16,29.92,30.6,3080,2099.18,222.31,1876.87,2.04,186.43,5.54,15.34,13.82,0.9966,TrailingStop,bull,3
52-Week High Breakout,Tata Steel,2014-06-03,2014-06-16,36.91,36.53,2546,-965.34,223.15,-1188.49,-1.26,186.97,5.55,15.34,14.1,0.9996,TrailingStop,bull,13
52-Week High Breakout,Tata Steel,2016-07-15,2016-09-14,27.44,27.64,3383,684.59,222.32,462.27,0.5,186.34,5.53,15.34,13.92,0.9962,TrailingStop,bull,61
52-Week High Breakout,Tata Steel,2016-10-07,2016-10-27,30.59,29.22,3049,-4181.93,218.26,-4400.19,-4.72,182.36,5.42,15.34,13.99,0.9749,TrailingStop,bull,20
52-Week High Breakout,Tata Steel,2016-11-10,2016-11-15,32.88,30.23,2709,-7187.51,205.83,-7393.34,-8.3,170.96,5.08,15.34,13.36,0.914,StopLoss,bull,5
52-Week High Breakout,Tata Steel,2017-01-11,2017-04-12,33.73,35.89,2433,5249.04,203.12,5045.92,6.15,169.37,5.03,15.34,12.31,0.9054,Signal,bull,91
52-Week High Breakout,Tata Steel,2017-05-26,2017-09-25,38.51,47.94,2256,21287.1,230.43,21056.67,24.24,195.03,5.79,15.34,13.03,1.0426,TrailingStop,bull,122
52-Week High Breakout,Tata Steel,2017-10-06,2017-11-14,52.95,52.45,2018,-1025.44,251.73,-1277.17,-1.2,212.7,6.32,15.34,16.03,1.1371,Signal,bull,39
52-Week High Breakout,Tata Steel,2018-01-05,2018-02-02,59.02,54.26,1790,-8525.05,241.28,-8766.33,-8.3,202.78,6.02,15.34,15.85,1.0841,StopLoss,bull,28
52-Week High Breakout,Tata Steel,2020-11-17,2021-01-19,45.02,56.65,2162,25137.5,257.67,24879.83,25.56,219.81,6.53,15.34,14.6,1.1751,TrailingStop,bull,63
52-Week High Breakout,Tata Steel,2021-02-23,2021-03-09,62.82,60.6,1925,-4270.05,279.61,-4549.66,-3.76,237.57,7.06,15.34,18.14,1.27,TrailingStop,bull,14
52-Week High Breakout,Tata Steel,2021-04-01,2021-04-12,74.34,73.85,1569,-759.87,273.72,-1033.59,-0.89,232.5,6.91,15.34,17.49,1.243,TrailingStop,bull,11
52-Week High Breakout,Tata Steel,2021-04-29,2021-05-14,88.83,96.56,1302,10058.42,282.76,9775.66,8.45,241.37,7.17,15.34,17.35,1.2904,TrailingStop,bull,15
52-Week High Breakout,Tata Steel,2021-07-29,2021-08-20,128.44,121.49,972,-6755.87,285.76,-7041.63,-5.64,242.93,7.22,15.34,18.73,1.2987,TrailingStop,bull,22
52-Week High Breakout,Tata Steel,2023-09-01,2023-10-20,121.76,117.86,971,-3790.37,274.14,-4064.51,-3.44,232.67,6.91,15.34,17.73,1.2439,Signal,bull,49
52-Week High Breakout,Tata Steel,2023-12-15,2024-01-23,130.77,124.56,874,-5427.88,263.69,-5691.57,-4.98,223.16,6.63,15.34,17.14,1.193,Signal,bull,39
52-Week High Breakout,Tata Steel,2024-02-05,2024-03-13,135.66,137.14,803,1186.58,258.63,927.95,0.85,219.06,6.51,15.34,16.34,1.1711,TrailingStop,bull,37
52-Week High Breakout,Tata Steel,2024-05-21,2024-06-04,167.1,153.61,657,-8858.28,250.11,-9108.39,-8.3,210.7,6.26,15.34,16.47,1.1264,StopLoss,bull,14
52-Week High Breakout,Tata Steel,2025-09-03,2025-11-17,167.93,173.08,602,3099.99,243.2,2856.79,2.83,205.29,6.1,15.34,15.16,1.0975,Signal,bull,75
52-Week High Breakout,Tata Steel,2026-01-14,2026-02-02,189.34,182.6,548,-3696.24,242.08,-3938.32,-3.8,203.83,6.05,15.34,15.56,1.0897,TrailingStop,bull,19
52-Week High Breakout,Tata Steel,2026-02-10,2026-03-04,208.11,194.71,481,-6448.48,231.1,-6679.58,-6.67,193.76,5.75,15.34,15.02,1.0358,TrailingStop,bull,22
52-Week High Breakout,Tech Mahindra,2009-07-20,2009-07-23,139.2,127.96,682,-7660.01,218.35,-7878.36,-8.3,182.2,5.41,15.34,14.24,0.9741,StopLoss,bull,3
52-Week High Breakout,Tech Mahindra,2009-07-30,2009-08-07,147.09,135.22,594,-7049.79,202.18,-7251.97,-8.3,167.69,4.98,15.34,13.11,0.8965,StopLoss,bull,8
52-Week High Breakout,Tech Mahindra,2009-08-26,2009-09-10,159.75,159.34,504,-207.06,194.04,-401.1,-0.5,160.82,4.78,15.34,12.08,0.8598,TrailingStop,bull,15
52-Week High Breakout,Tech Mahindra,2009-11-09,2009-11-19,178.52,168.23,449,-4622.61,188.67,-4811.28,-6.0,155.69,4.62,15.34,12.02,0.8323,TrailingStop,bull,10
52-Week High Breakout,Tech Mahindra,2010-01-13,2010-01-25,188.51,180.55,401,-3194.66,180.01,-3374.67,-4.46,147.99,4.4,15.34,11.34,0.7912,TrailingStop,bull,12
52-Week High Breakout,Tech Mahindra,2012-08-10,2012-08-30,140.83,140.33,514,-256.79,175.93,-432.72,-0.6,144.52,4.29,15.34,10.86,0.7726,TrailingStop,bull,20
52-Week High Breakout,Tech Mahindra,2012-09-12,2012-10-08,162.99,165.12,442,939.16,176.4,762.76,1.06,145.03,4.31,15.34,10.81,0.7753,TrailingStop,bull,26
52-Week High Breakout,Tech Mahindra,2013-02-20,2013-04-02,185.29,180.52,392,-1868.94,174.8,-2043.74,-2.81,143.4,4.26,15.34,10.89,0.7666,Signal,bull,41
52-Week High Breakout,Tech Mahindra,2013-07-12,2013-09-13,197.55,227.19,358,10610.06,183.49,10426.57,14.74,152.06,4.52,15.34,10.61,0.8129,TrailingStop,bull,63
52-Week High Breakout,Tech Mahindra,2013-11-08,2014-01-27,296.07,310.83,272,4014.13,198.45,3815.68,4.74,165.08,4.9,15.34,12.08,0.8825,Signal,bull,80
52-Week High Breakout,Tech Mahindra,2014-06-27,2014-10-09,375.74,416.4,224,9108.28,211.8,8896.48,10.57,177.44,5.27,15.34,12.62,0.9486,Signal,bull,104
52-Week High Breakout,Tech Mahindra,2015-01-12,2015-03-18,491.31,499.1,188,1465.69,222.1,1243.59,1.35,186.2,5.53,15.34,13.85,0.9954,Signal,bull,65
52-Week High Breakout,Tech Mahindra,2017-12-12,2018-02-19,379.5,429.71,247,12402.04,236.48,12165.56,12.98,199.88,5.94,15.34,14.06,1.0685,TrailingStop,bull,69
52-Week High Breakout,Tech Mahindra,2018-04-13,2018-05-02,508.49,496.63,207,-2453.93,246.69,-2700.62,-2.57,208.06,6.18,15.34,15.79,1.1123,TrailingStop,bull,19
52-Week High Breakout,Tech Mahindra,2018-05-24,2018-06-28,538.62,502.46,191,-6907.74,236.79,-7144.53,-6.94,198.85,5.91,15.34,15.43,1.063,Signal,bull,35
52-Week High Breakout,Tech Mahindra,2018-08-21,2018-09-21,549.33,543.06,175,-1097.87,227.82,-1325.69,-1.38,191.17,5.68,15.34,14.42,1.022,TrailingStop,bull,31
52-Week High Breakout,Tech Mahindra,2019-02-06,2019-03-26,628.28,596.24,151,-4837.37,221.14,-5058.51,-5.33,184.9,5.49,15.34,14.23,0.9885,Signal,bull,48
52-Week High Breakout,Tech Mahindra,2020-10-08,2021-01-25,695.5,816.61,129,15622.32,230.89,15391.43,17.15,195.06,5.79,15.34,13.46,1.0428,TrailingStop,bull,109
52-Week High Breakout,Tech Mahindra,2021-07-15,2021-09-29,934.2,1200.02,112,29772.33,278.68,29493.65,28.19,239.03,7.1,15.34,15.69,1.2779,TrailingStop,bull,76
52-Week High Breakout,Tech Mahindra,2021-10-19,2022-01-18,1327.15,1439.15,100,11200.56,321.85,10878.71,8.2,276.63,8.22,15.34,19.91,1.4789,TrailingStop,bull,91
52-Week High Breakout,Tech Mahindra,2023-07-05,2023-07-27,1071.81,1042.2,133,-3939.02,328.02,-4267.04,-2.99,281.16,8.35,15.34,21.38,1.5031,TrailingStop,bull,22
52-Week High Breakout,Tech Mahindra,2023-09-04,2023-10-03,1176.43,1137.33,118,-4613.38,319.03,-4932.41,-3.55,273.02,8.11,15.34,20.82,1.4596,Signal,bull,29
52-Week High Breakout,Tech Mahindra,2023-12-15,2024-02-26,1235.81,1227.15,108,-934.76,310.95,-1245.71,-0.93,266.0,7.9,15.34,20.02,1.422,Signal,bull,73
52-Week High Breakout,Tech Mahindra,2024-06-27,2024-09-30,1355.17,1518.44,98,16001.14,327.03,15674.11,11.8,281.61,8.36,15.34,19.92,1.5055,Signal,bull,95
52-Week High Breakout,Tech Mahindra,2024-10-17,2024-10-31,1637.34,1562.63,90,-6723.87,335.82,-7059.69,-4.79,288.0,8.55,15.34,22.1,1.5396,Signal,bull,14
52-Week High Breakout,Tech Mahindra,2024-12-12,2024-12-20,1740.15,1637.82,81,-8288.49,319.96,-8608.45,-6.11,273.62,8.13,15.34,21.14,1.4627,Signal,bull,8
52-Week High Breakout,Tech Mahindra,2026-01-19,2026-02-04,1719.16,1667.77,77,-3957.3,305.39,-4262.69,-3.22,260.79,7.75,15.34,19.86,1.3942,TrailingStop,bull,16
52-Week High Breakout,Titan,2005-11-08,2005-11-29,24.91,26.75,3813,7027.57,233.69,6793.88,7.15,197.0,5.85,15.34,14.25,1.0532,TrailingStop,bull,21
52-Week High Breakout,Titan,2005-12-08,2005-12-15,35.11,34.0,2889,-3205.19,237.42,-3442.61,-3.39,199.66,5.93,15.34,15.22,1.0674,TrailingStop,bull,7
52-Week High Breakout,Titan,2006-03-03,2006-03-30,38.82,35.69,2529,-7921.65,225.28,-8146.93,-8.3,188.43,5.6,15.34,14.73,1.0073,StopLoss,bull,27
52-Week High Breakout,Titan,2007-01-02,2007-02-13,39.71,42.87,2277,7194.1,223.73,6970.37,7.71,188.05,5.59,15.34,13.56,1.0053,TrailingStop,bull,42
52-Week High Breakout,Titan,2007-05-18,2007-06-08,50.5,46.42,1922,-7831.36,222.89,-8054.25,-8.3,186.28,5.53,15.34,14.56,0.9958,StopLoss,bull,21
52-Week High Breakout,Titan,2007-06-20,2007-07-25,54.27,55.94,1647,2750.63,216.82,2533.81,2.83,181.53,5.39,15.34,13.41,0.9704,TrailingStop,bull,35
52-Week High Breakout,Titan,2007-09-10,2007-10-09,64.06,64.01,1433,-85.23,219.25,-304.48,-0.33,183.52,5.45,15.34,13.77,0.9811,TrailingStop,bull,29
52-Week High Breakout,Titan,2007-10-16,2007-10-17,71.68,65.89,1277,-7385.62,211.08,-7596.7,-8.3,175.68,5.22,15.34,13.73,0.9392,StopLoss,bull,1
52-Week High Breakout,Titan,2009-07-27,2009-07-30,61.69,56.71,1366,-6799.95,195.56,-6995.51,-8.3,161.75,4.8,15.34,12.64,0.8647,StopLoss,bull,3
52-Week High Breakout,Titan,2009-10-07,2009-10-22,62.9,61.77,1234,-1383.03,186.37,-1569.4,-2.02,153.84,4.57,15.34,11.64,0.8224,TrailingStop,bull,15
52-Week High Breakout,Titan,2010-01-07,2010-01-19,69.73,65.08,1092,-5084.25,179.28,-5263.53,-6.91,147.22,4.37,15.34,11.42,0.787,TrailingStop,bull,12
52-Week High Breakout,Titan,2010-01-19,2010-02-01,70.82,71.68,1005,862.75,174.39,688.36,0.97,143.21,4.25,15.34,10.68,0.7656,TrailingStop,bull,13
52-Week High Breakout,Titan,2010-02-01,2010-11-16,78.87,177.13,910,89416.23,267.46,89148.77,124.22,232.95,6.92,15.34,10.77,1.2454,TrailingStop,bull,288
52-Week High Breakout,Titan,2011-05-31,2011-06-16,204.71,198.55,764,-4710.93,357.99,-5068.92,-3.24,308.09,9.15,15.34,23.46,1.647,TrailingStop,bull,16
52-Week High Breakout,Titan,2011-09-21,2011-09-26,220.2,202.43,688,-12224.25,339.31,-12563.56,-8.29,290.77,8.64,15.34,22.72,1.5544,StopLoss,bull,5
52-Week High Breakout,Titan,2012-02-21,2012-02-22,227.76,209.39,613,-11265.89,313.92,-11579.81,-8.29,267.97,7.96,15.34,20.94,1.4326,StopLoss,sideways,1
52-Week High Breakout,Titan,2012-09-27,2012-12-17,239.35,265.22,538,13919.33,315.9,13603.43,10.56,271.46,8.06,15.34,19.32,1.4512,TrailingStop,bull,81
52-Week High Breakout,Titan,2014-05-15,2014-05-16,301.3,294.24,470,-3317.32,326.58,-3643.9,-2.57,279.91,8.31,15.34,21.24,1.4964,TrailingStop,bull,1
